TIPO_DE_ELECCIÓN:,DIPUTADOS DISTRITALES
29 junio 2023 08:48 (UTC -6)
ACTAS_ESPERADAS,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,VOTOS_EMITIDOS_CONTABILIZADAS,PORCENTAJE_PARTICIPACIÓN_CIUDADANA
709,708,99.8589,704,99.2947,4,261838,157877,60.2956

MESA,DEPARTAMENTO,ID_DEPARTAMENTO,MUNICIPIO,ID_MUNICIPIO,CENTRO_DE_VOTACIÓN,PADRÓN,CABAL,AZUL,BIEN,VALOR UNIONISTA,UNE,WINAQ,VICTORIA,VAMOS,PHG,PPN,TODOS,MLP,U R N G - MAIZ,P A N,UR,CAMBIO,PODEMOS,CREO,FCN-NACION,VIVA,VOS,MI FAMILIA,VÁLIDOS,NULOS,BLANCO,EMITIDOS,INVÁLIDOS,TOTAL,IMPUGNACIONES,PAPELETAS-RECIBIDAS,PAPELETAS-NO-USADAS,VALIDOS_CALCULADO,EMITIDOS_CALCULADO,TOTAL_CALCULADO,OBSERVACIONES,CONTABILIZADA,CÓDIGO_INTEGRIDAD,FECHA_HORA_PUBLICACIÓN,DIGITALIZACIÓN
8768,"Santa Rosa",6,"Chiquimulilla",8,1052,334,7,1,5,0,37,0,2,67,0,2,2,1,0,2,0,0,0,2,2,8,2,2,142,44,148,334,0,334,--,334,129,142,334,334,Algún campo sin dato,1,608fec71604cd4074cf46fbe42112614e34dc6a5b818d57826e59dc5425f8166,26/06/2023 01:16:26,ESCANER
8769,"Santa Rosa",6,"Chiquimulilla",8,1052,334,8,2,3,2,34,0,0,90,0,1,0,0,1,0,0,0,1,1,0,6,2,0,151,20,13,184,0,184,--,334,150,151,184,184,Algún campo sin dato,1,c4ccea3c8eca2f74cbbd5bf6897487d65af10bfd9e9769504738bb5a79134003,25/06/2023 22:53:02,ESCANER
8770,"Santa Rosa",6,"Chiquimulilla",8,1053,600,5,2,2,5,15,1,1,33,0,0,3,3,2,0,0,0,4,0,0,6,8,0,90,53,4,147,0,147,--,600,453,90,147,147,Algún campo sin dato,1,81f53b45225b0c1754da9fc85e56648442d16188cb820a0c8aa4a9f5b72ed51e,26/06/2023 01:10:26,ESCANER
8771,"Santa Rosa",6,"Chiquimulilla",8,1053,600,6,3,3,1,15,3,1,20,0,1,0,2,3,1,2,0,3,0,2,3,3,1,73,31,6,110,0,110,--,600,487,73,110,110,Algún campo sin dato,1,3ba409820ae9f45108dc254608d762ce2545756653ef3970520fbc7f20f164f3,26/06/2023 01:59:46,ESCANER
8772,"Santa Rosa",6,"Chiquimulilla",8,1053,600,4,1,2,3,11,0,0,20,1,0,0,1,0,1,0,0,0,0,0,3,3,0,50,32,9,91,0,91,--,600,503,50,91,91,Algún campo sin dato,1,7a2b4ca595ae8a3189290ebaacf466281003b31101b57345780190765aa68bb1,26/06/2023 02:43:22,ESCANER
8773,"Santa Rosa",6,"Chiquimulilla",8,1053,464,2,1,0,1,4,0,0,5,0,0,0,1,3,0,0,1,0,0,0,0,2,0,20,7,1,28,0,28,--,464,436,20,28,28,Algún campo sin dato,1,4ecd0f173597396d27a3554ca32b691126f0d83fbcc3208c03351764c82efecc,25/06/2023 20:53:17,ESCANER
8774,"Santa Rosa",6,"Chiquimulilla",8,1053,464,1,0,0,1,4,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,11,2,0,13,0,13,--,464,451,11,13,13,Algún campo sin dato,1,76b68f08c9b3488e74e4e6eefd8fdd00d4fb57247a1ef4de125abe2b7ec85721,25/06/2023 23:06:26,ESCANER
8775,"Santa Rosa",6,"Taxisco",9,1054,400,4,2,2,8,92,4,0,65,0,1,0,2,1,5,6,0,0,2,0,8,9,1,212,42,12,266,0,266,--,400,134,212,266,266,Algún campo sin dato,1,38e671bf7add91952fe339da188dbb68b40af753897afc9ac399260bf383a4c0,26/06/2023 00:46:24,ESCANER
8776,"Santa Rosa",6,"Taxisco",9,1054,400,10,3,3,3,87,5,1,88,1,0,1,3,0,7,4,0,1,1,0,3,7,2,230,40,15,285,0,285,--,400,115,230,285,285,Algún campo sin dato,1,8a387c398fe469e3c3c723c880690322d692aad5a0ccd9d016714685908bf913,26/06/2023 00:10:13,ESCANER
8777,"Santa Rosa",6,"Taxisco",9,1054,400,12,2,8,7,114,7,4,60,0,2,0,2,2,9,10,0,0,0,1,11,2,0,253,37,12,302,0,302,0,400,98,253,302,302,,1,0a33a895a627408ccbdecc211b22e9a90361f00ee680e9118639f0b43293cc9e,26/06/2023 01:25:30,ESCANER
8778,"Santa Rosa",6,"Taxisco",9,1054,400,7,4,2,1,101,4,1,86,0,0,3,0,4,8,9,1,1,3,3,2,8,2,250,41,16,307,0,307,--,400,93,250,307,307,Algún campo sin dato,1,458013a0f484365510f7529892eb432ccd397a31217d8fa1f7e5103cdc008360,26/06/2023 00:20:44,ESCANER
8779,"Santa Rosa",6,"Taxisco",9,1054,400,6,1,4,5,102,2,1,107,1,1,1,1,0,9,2,2,1,0,1,5,3,4,259,44,18,321,0,321,--,400,79,259,321,321,Algún campo sin dato,1,f843160b61052dd458ee5eed89e38e62c28fa0f2a05afec0c6c6f00263a6f395,25/06/2023 23:40:34,ESCANER
8780,"Santa Rosa",6,"Taxisco",9,1054,400,7,2,4,4,87,2,3,77,0,1,1,2,4,8,6,0,0,2,2,9,6,2,229,27,9,265,0,265,--,400,135,229,265,265,Algún campo sin dato,1,8acbb6f670f0009194146c693f7735adf42fdbe5405ee0c747ded3b15ee8acec,25/06/2023 23:55:54,ESCANER
8781,"Santa Rosa",6,"Taxisco",9,1054,400,8,1,2,11,88,1,2,72,1,1,1,0,0,6,5,1,0,2,0,7,8,2,219,37,8,264,0,264,--,400,136,219,264,264,Algún campo sin dato,1,ee5b767718fda186c865463bcac775d042706df49f967e3fe0080b3f97836aba,26/06/2023 00:30:39,ESCANER
8782,"Santa Rosa",6,"Taxisco",9,1054,400,9,1,2,10,95,2,0,77,1,1,1,4,3,5,4,0,0,2,0,6,6,1,230,34,10,274,0,274,--,414,140,230,274,274,Algún campo sin dato,1,36dd0a067ffa638d750ee9b3a24d2d3beac473c6217fff1983ac69650d3264fe,25/06/2023 23:57:43,ESCANER
8783,"Santa Rosa",6,"Taxisco",9,1054,400,7,2,3,7,94,2,1,67,1,1,1,2,4,4,9,0,--,--,1,6,4,1,217,24,15,256,0,256,--,400,144,217,256,256,Algún campo sin dato,1,a2e15e1e2c69284f77452620a4ff539b061a647d3e93b75919bff71c26d7aa90,26/06/2023 01:49:14,ESCANER
8784,"Santa Rosa",6,"Taxisco",9,1054,400,6,2,1,8,88,0,1,73,0,1,0,2,1,3,5,0,0,3,0,7,3,2,206,34,23,263,0,263,--,400,137,206,263,263,Algún campo sin dato,1,226690668d91cf94fe328c045e22860fe6ef4d8bc93a824644b8b1694ad857b7,26/06/2023 00:26:38,ESCANER
8785,"Santa Rosa",6,"Taxisco",9,1054,400,9,2,2,5,93,0,2,77,0,0,2,0,1,6,9,0,0,0,0,5,5,2,220,22,15,257,0,257,--,403,146,220,257,257,Algún campo sin dato,1,583190680d18ab0a67432b05a8539dbb1d3800eca3fda65a3cc35164bea409d4,25/06/2023 22:32:39,ESCANER
8786,"Santa Rosa",6,"Taxisco",9,1054,400,6,0,1,5,108,1,0,101,0,1,0,2,1,4,7,0,0,0,1,5,9,0,252,21,7,280,2,282,--,400,118,252,280,282,Algún campo sin dato,1,128f20f1b3ce8d47c790d3000bc5db9a62ccac202678488940ef4cb01110b015,25/06/2023 21:28:02,ESCANER
8787,"Santa Rosa",6,"Taxisco",9,1054,400,10,0,1,17,107,3,2,103,0,0,0,4,0,3,4,0,1,1,1,8,8,1,274,21,3,298,0,298,--,397,99,274,298,298,Algún campo sin dato,1,4e123dd7ad02fd1d5c877a4fe2c7bcf64d29051f50140afe2a78672ed98c02f5,25/06/2023 22:50:36,ESCANER
8788,"Santa Rosa",6,"Taxisco",9,1054,238,5,0,0,4,69,1,0,50,0,0,0,4,0,3,3,0,0,0,0,2,1,1,143,21,4,168,0,168,--,235,67,143,168,168,Algún campo sin dato,1,e26e993ac471815cca5a1bf22c3c2bdb2819cabb27a9048412ba94ed900453ec,25/06/2023 23:17:10,ESCANER
8789,"Santa Rosa",6,"Taxisco",9,1054,238,6,0,0,4,46,2,0,28,1,0,0,0,0,0,4,0,0,1,1,3,2,0,98,13,5,116,0,116,--,235,119,98,116,116,Algún campo sin dato,1,270fb8abc42b94c2e516c23d9c0bace8eb4119fb262cbbb7a4d0cf44ecbc8035,26/06/2023 00:52:54,ESCANER
8790,"Santa Rosa",6,"Taxisco",9,1055,400,6,4,3,0,79,2,2,56,0,1,3,0,1,3,14,0,1,2,1,10,3,1,192,39,20,251,0,251,--,400,149,192,251,251,Algún campo sin dato,1,7d75872103edab4ea2a5b5931a0df9e4c42b3c06bdcae593994766bd95c9a097,26/06/2023 01:48:23,ESCANER
8791,"Santa Rosa",6,"Taxisco",9,1055,400,6,5,2,3,88,0,1,61,0,2,4,1,3,0,12,0,1,2,1,12,2,0,206,47,17,270,0,270,--,400,130,206,270,270,Algún campo sin dato,1,7db0a3fd775a2d5afff21c3f39acaedad21acb8e343f01fc69778c0f94255459,26/06/2023 00:55:03,ESCANER
8792,"Santa Rosa",6,"Taxisco",9,1055,400,4,3,1,3,87,3,2,52,1,1,1,1,1,4,12,0,0,1,1,5,3,0,186,30,17,233,4,237,--,400,163,186,233,237,Algún campo sin dato,1,44ee70bd1cf1bbcbda3298af7de22e9e99a1f23bc5070d2b8a761e08903b36c6,26/06/2023 00:40:42,ESCANER
8793,"Santa Rosa",6,"Taxisco",9,1055,240,1,1,1,2,51,2,0,34,0,0,0,0,0,2,7,0,0,0,0,3,7,0,111,15,5,131,0,131,--,240,109,111,131,131,Algún campo sin dato,1,82d6571a6948e1b7e2942bc589e0c3911949013c30029f44a52d1c8d591a951e,26/06/2023 00:13:27,ESCANER
8794,"Santa Rosa",6,"Taxisco",9,1055,239,2,1,0,0,52,0,0,30,0,0,0,1,3,0,11,1,0,0,0,1,3,1,106,18,4,128,0,128,--,239,111,106,128,128,Algún campo sin dato,1,f6f5f822284ac4d5ce2172faafaa9dbf51eaadd047d280e1d30a764587beab1d,25/06/2023 22:07:38,ESCANER
8795,"Santa Rosa",6,"Taxisco",9,1056,265,5,0,2,3,39,0,1,63,0,1,0,0,3,1,0,0,0,1,1,1,1,0,122,21,18,161,0,161,--,265,104,122,161,161,Algún campo sin dato,1,1b554d7c0246d368b627a609584fd7b607b46d6fa53f0619227fc8176f2667ef,25/06/2023 21:59:04,ESCANER
8796,"Santa Rosa",6,"Taxisco",9,1057,400,7,6,1,0,94,0,0,173,1,0,0,0,1,0,2,0,1,0,1,7,2,1,297,32,16,345,0,345,--,400,55,297,345,345,Algún campo sin dato,1,656a5220f95a085ce326b8415c57219aa0bc0ad25f4fb24a4fca8a39bb06cffa,26/06/2023 01:17:05,ESCANER
8797,"Santa Rosa",6,"Taxisco",9,1057,400,4,1,1,1,90,0,0,156,0,1,0,0,1,0,2,0,1,0,0,4,2,0,264,26,13,303,0,303,--,400,97,264,303,303,Algún campo sin dato,1,ccdf18ae8019dad820f69bac80a5eed7541fa99a29465bd4ad581e778dcd14ef,26/06/2023 00:57:31,ESCANER
8798,"Santa Rosa",6,"Taxisco",9,1057,310,5,0,2,2,74,0,0,112,0,1,0,0,1,0,0,0,1,0,0,0,2,1,201,13,9,223,9,232,--,310,78,201,223,232,Algún campo sin dato,1,5311fbc266131754c78e36890651dbc99dd736a2ddf8a9cb8b6f9c8dca0ab801,25/06/2023 23:29:48,ESCANER
8799,"Santa Rosa",6,"Taxisco",9,1057,309,3,0,1,0,70,2,0,123,0,0,2,1,0,0,2,0,0,0,0,2,3,0,209,9,7,225,0,225,--,309,84,209,225,225,Algún campo sin dato,1,be241227f017004346061b4c04fe21deb5a5d6965879ca383a36ab5536df11d0,26/06/2023 00:40:58,ESCANER
8800,"Santa Rosa",6,"Taxisco",9,1058,380,5,1,2,2,96,1,6,84,0,0,0,6,1,1,22,1,0,0,1,3,3,1,236,39,14,289,3,292,--,380,88,236,289,292,Algún campo sin dato,1,53c2c39855dd34d928216939e0a78e7d52973ba1d19056b111201d69523893d3,26/06/2023 01:51:35,ESCANER
8801,"Santa Rosa",6,"Taxisco",9,1058,380,4,3,7,8,85,2,1,93,0,1,0,9,1,1,24,0,0,0,1,2,5,1,248,47,15,310,0,310,--,380,70,248,310,310,Algún campo sin dato,1,4aa19a2469393ed74b6a8b2351384e8d1f869300e73f1550a37413ff48a36d30,25/06/2023 23:29:09,ESCANER
8802,"Santa Rosa",6,"Taxisco",9,1058,380,7,3,2,2,93,3,5,89,0,0,1,9,1,0,16,0,1,1,2,5,4,1,245,29,13,287,0,287,--,377,90,245,287,287,Algún campo sin dato,1,9a882c162a4a813d48589503062e440bb371dc02e42c1e5c50bc03d6b2a4c62d,26/06/2023 00:14:17,ESCANER
8803,"Santa Rosa",6,"Taxisco",9,1058,380,3,0,1,2,114,1,3,79,0,1,2,4,0,3,9,0,0,2,0,10,1,2,237,36,14,287,0,287,--,380,93,237,287,287,Algún campo sin dato,1,e659224b719e97e8b8fe0f5e4db50caa5de087e6231045293034d82a4c8fc344,26/06/2023 01:54:06,ESCANER
8804,"Santa Rosa",6,"Taxisco",9,1058,380,5,2,3,3,127,3,2,64,1,1,1,11,2,2,13,0,0,0,0,5,1,1,247,38,19,304,0,304,--,380,76,247,304,304,Algún campo sin dato,1,04810b0d740acc4ba947a1174367ecdfbc83c980fc9ac5544e57294f86d7a0c9,26/06/2023 01:31:56,ESCANER
8805,"Santa Rosa",6,"Taxisco",9,1058,380,2,1,7,4,115,5,3,67,0,0,1,12,2,1,11,0,1,0,0,3,5,1,241,41,25,307,0,307,--,381,74,241,307,307,Algún campo sin dato,1,4afb8d6d2fef107007055703725356f5a92a1008927e7f4401707717d557fcab,26/06/2023 01:40:32,ESCANER
8806,"Santa Rosa",6,"Taxisco",9,1058,380,4,2,0,5,104,2,8,87,0,0,1,4,2,0,13,0,1,1,0,3,2,0,239,42,23,304,0,304,--,380,76,239,304,304,Algún campo sin dato,1,730c96fa816e4321a54c84c91a8e431391a51ebdb0b1fac01cb38d6947e6d621,26/06/2023 02:29:42,ESCANER
8807,"Santa Rosa",6,"Taxisco",9,1058,380,3,1,1,4,91,3,6,91,0,0,1,9,0,1,17,0,0,0,0,1,8,1,238,36,18,292,0,292,--,380,88,238,292,292,Algún campo sin dato,1,4abaed2886717ced27b9e5461b3c2a13cb579ea1193948d686c99a2fc7ad3f4f,25/06/2023 23:15:25,ESCANER
8808,"Santa Rosa",6,"Taxisco",9,1058,380,1,0,6,6,114,1,7,94,0,1,0,6,2,1,16,0,0,0,0,0,5,0,260,28,8,296,1,297,--,380,83,260,296,297,Algún campo sin dato,1,b00771903f0e9bff4615cedeb5713dd68ba147ebbd866b2c7192be31899ab872,26/06/2023 00:35:52,ESCANER
8809,"Santa Rosa",6,"Taxisco",9,1058,211,1,0,2,2,69,0,4,51,0,0,0,0,0,0,8,0,0,1,0,0,3,0,141,13,7,161,0,161,--,211,50,141,161,161,Algún campo sin dato,1,0b89f3db79e8819ea627d6cc164c2646d7cc7a8f4b6ef6e12a8d5f8ac832e3be,25/06/2023 23:46:00,ESCANER
8810,"Santa Rosa",6,"Taxisco",9,1058,211,2,1,1,4,44,2,3,47,0,0,0,3,0,0,6,0,1,0,0,3,3,0,120,7,6,133,0,133,--,211,78,120,133,133,Algún campo sin dato,1,4244c5324a5be9daa67f3611322ea416d1dd38a753f695bad2a49a77239a60aa,25/06/2023 23:36:39,ESCANER
8811,"Santa Rosa",6,"Taxisco",9,1059,380,7,2,0,2,80,0,0,94,0,0,0,0,0,1,6,0,2,0,1,2,3,1,201,28,26,255,0,255,--,380,125,201,255,255,Algún campo sin dato,1,ad10a810e71690a10794531b53059972f908bc1188988277b272fa0afa2b4c6a,25/06/2023 22:08:00,ESCANER
8812,"Santa Rosa",6,"Taxisco",9,1059,380,5,2,7,1,81,1,1,95,0,3,4,1,2,1,6,0,0,1,0,8,3,2,224,28,18,270,0,270,--,386,116,224,270,270,Algún campo sin dato,1,f3061f41c2d3cb19648c58a3ee9c9562cd8c249fd88fe0ad790a90a448c8ca29,26/06/2023 01:25:33,ESCANER
8813,"Santa Rosa",6,"Taxisco",9,1059,380,6,3,0,0,80,1,2,110,1,1,0,1,0,1,7,1,1,1,1,5,4,0,231,30,14,275,0,275,--,384,109,226,270,270,Sumas Asentadas sin cuadrar,1,c720f692b64186af526836fe2cb80a97d3cc46123e0789266e921b640d3d127a,26/06/2023 03:35:58,ESCANER
8814,"Santa Rosa",6,"Taxisco",9,1059,380,4,1,0,0,79,0,1,106,0,1,1,0,0,3,9,0,0,0,0,2,2,0,209,25,12,246,0,246,--,383,134,209,246,246,Algún campo sin dato,1,6b7203a72824742ef6ccc1a35e350fdb3eb3ca186c53987bcdeb3d874cdb93ba,25/06/2023 23:35:54,ESCANER
8815,"Santa Rosa",6,"Taxisco",9,1059,380,4,1,4,1,87,0,1,85,1,0,0,1,0,3,3,0,0,1,0,4,2,1,199,22,23,244,0,244,--,380,136,199,244,244,Algún campo sin dato,1,d450c189975134246494af324d1fd45246fc776167369abb3999421bc98b2557,25/06/2023 23:22:29,ESCANER
8816,"Santa Rosa",6,"Taxisco",9,1059,380,6,0,3,4,67,1,0,96,0,0,1,0,2,1,3,0,0,3,0,1,5,0,193,20,13,226,0,226,--,379,153,193,226,226,Algún campo sin dato,1,fb128c2bb494e81bbe9efacb3483a3c112fc21db79843582113e0a344242c7ba,25/06/2023 23:05:03,ESCANER
8817,"Santa Rosa",6,"Taxisco",9,1059,191,2,0,1,0,59,0,0,61,0,0,0,0,0,0,1,0,0,1,1,0,1,0,127,5,1,133,0,133,--,191,58,127,133,133,Algún campo sin dato,1,4240b5c2f8b5a35bf3a22c91b89dfd9ba8190e419d033660ee93f6a77523ec77,25/06/2023 22:38:18,ESCANER
8818,"Santa Rosa",6,"Taxisco",9,1059,190,2,0,2,0,33,0,2,39,0,0,0,0,0,0,3,0,0,0,2,0,2,0,85,8,3,96,0,96,--,190,94,85,96,96,Algún campo sin dato,1,38a1327ecf08985e028836c6531da67e8d4d95f256cf36160ecef726b68b3b91,25/06/2023 21:20:36,ESCANER
8819,"Santa Rosa",6,"Taxisco",9,1060,380,7,1,1,5,80,0,0,66,0,1,2,1,3,2,9,0,1,2,0,7,1,3,192,53,21,266,0,266,--,380,114,192,266,266,Algún campo sin dato,1,2fb30e521bae5e96bc2ad3af87656e1d29e12a74b48b26b3e8bac5305d0fe288,25/06/2023 22:31:13,ESCANER
8820,"Santa Rosa",6,"Taxisco",9,1060,380,7,0,2,3,84,2,1,74,1,1,2,0,2,0,5,0,1,0,1,7,2,1,196,44,28,268,0,268,--,380,112,196,268,268,Algún campo sin dato,1,75b14ae36f8878058775fe03f5520588f30e83c0ccfc4a20ad5d9fab65d1afe1,26/06/2023 00:27:54,ESCANER
8821,"Santa Rosa",6,"Taxisco",9,1060,380,8,1,2,3,73,0,1,72,1,0,1,0,3,1,6,1,0,1,2,9,3,2,190,26,16,232,0,232,--,380,148,190,232,232,Algún campo sin dato,1,f9866e7223f1357271f8580f303f09285e177f0b80b0e925f1b5b7a1d39826cf,26/06/2023 00:43:37,ESCANER
8822,"Santa Rosa",6,"Taxisco",9,1060,380,5,1,1,4,71,2,2,63,0,0,1,1,2,1,5,0,2,2,0,8,4,0,175,36,16,227,0,227,--,380,153,175,227,227,Algún campo sin dato,1,ad841702152edee172f5cadb653604cfa2a9f8a191da245dd00c7273444798df,26/06/2023 00:32:43,ESCANER
8823,"Santa Rosa",6,"Taxisco",9,1060,323,4,1,0,5,70,0,1,51,0,1,2,0,1,7,4,0,0,0,0,6,6,0,159,21,11,191,8,199,--,323,124,159,191,199,Algún campo sin dato,1,216bdc1f91fb567dc624569f1171129287c313a3bf14e96bfb212b4bc19a8b69,25/06/2023 22:45:17,ESCANER
8824,"Santa Rosa",6,"Taxisco",9,1060,322,4,0,0,2,76,1,0,63,0,0,1,0,4,0,4,0,0,0,0,5,4,1,165,14,13,192,8,200,--,319,119,165,192,200,Algún campo sin dato,1,07328930cd3d7fd6b1d57d90e6a6dce9e09f01cdf9c8adc8183b0c900464752f,25/06/2023 23:31:15,ESCANER
8825,"Santa Rosa",6,"Taxisco",9,1061,380,8,2,3,4,42,6,0,87,0,4,0,3,0,2,17,0,0,1,0,5,1,0,185,30,28,243,0,243,--,381,138,185,243,243,Algún campo sin dato,1,58db313bbe62386f7d3d161d334672fb82b07a0a029d56afe9875072fe1a098a,26/06/2023 01:57:29,ESCANER
8826,"Santa Rosa",6,"Taxisco",9,1061,380,8,0,3,2,52,4,6,94,0,1,2,6,1,0,10,0,0,1,1,2,3,0,196,35,12,243,0,243,--,380,137,196,243,243,Algún campo sin dato,1,6c0684ee3460ecf639d0a094274bbaad82acf4cb29e703c01eed2f6b8ab2a5bb,26/06/2023 01:54:34,ESCANER
8827,"Santa Rosa",6,"Taxisco",9,1061,306,5,0,0,1,29,2,2,66,0,1,0,11,1,2,7,0,0,1,0,6,2,0,136,25,12,173,0,173,--,306,133,136,173,173,Algún campo sin dato,1,e64ff08811948594bc323d325b675507e4a39977a5e094db5b5abf38148ddd8d,25/06/2023 23:48:51,ESCANER
8828,"Santa Rosa",6,"Taxisco",9,1061,305,2,0,2,1,30,0,1,78,0,0,1,6,1,0,4,1,0,2,0,5,3,0,137,15,11,163,0,163,--,305,142,137,163,163,Algún campo sin dato,1,2ec81874136a1d4e2941de28180e74c47f32751388e7311cc92e30219c4fadb1,26/06/2023 01:38:19,ESCANER
8829,"Santa Rosa",6,"Taxisco",9,1062,600,4,1,3,1,53,1,4,44,1,0,1,0,0,5,3,8,1,1,1,0,3,2,137,26,13,176,6,182,--,602,420,137,176,182,Algún campo sin dato,1,685de48baa5c5f403509755e350434c7a0169c350b592aac6f849752a9a57242,26/06/2023 01:05:35,ESCANER
8830,"Santa Rosa",6,"Taxisco",9,1062,600,10,1,1,1,54,1,0,55,1,4,0,2,3,2,4,0,1,2,0,3,1,0,146,24,15,185,0,185,--,600,415,146,185,185,Algún campo sin dato,1,a0047181e2b57eae27e62172dd66c985f52163209243354002f176576400fd1a,25/06/2023 23:07:36,ESCANER
8831,"Santa Rosa",6,"Taxisco",9,1062,374,2,1,2,2,38,1,1,26,0,0,0,0,1,3,1,0,0,1,1,4,1,0,85,10,11,106,0,106,--,371,265,85,106,106,Algún campo sin dato,1,cff973e1a89bd5b065e75e26635b9fb620f28a24602cb899188d2c7e871ec0d6,25/06/2023 22:14:22,ESCANER
8832,"Santa Rosa",6,"Taxisco",9,1062,373,5,0,0,0,10,0,1,10,0,0,0,1,0,1,2,0,0,0,0,1,0,1,32,4,3,39,0,39,0,373,334,32,39,39,,1,dca0e8dec40f5d19b007a0c4d28e1c7d810b82d0fa689d4d4b286a7912098689,25/06/2023 22:50:09,ESCANER
8833,"Santa Rosa",6,"Santa María Ixhuatán",10,1063,400,25,2,50,6,30,0,2,36,0,2,0,7,0,2,1,0,2,3,1,17,2,1,189,30,14,233,0,233,--,400,167,189,233,233,Algún campo sin dato,1,1e9aa5da03b5c6ba7cf35ec92cf55333c5c15f240a13ea039ed276d89bd8e1b4,26/06/2023 00:06:12,ESCANER
8834,"Santa Rosa",6,"Santa María Ixhuatán",10,1063,400,27,1,50,12,45,0,1,33,0,3,0,8,0,0,0,0,1,0,2,18,1,2,204,26,22,252,--,252,--,401,149,204,252,252,Algún campo sin dato,1,5e1cf92edf074ed0a6218ef76b662eb09d0ee06de57f1dcebc61e95f766f5d2b,26/06/2023 02:27:31,ESCANER
8835,"Santa Rosa",6,"Santa María Ixhuatán",10,1063,400,34,4,55,8,40,0,0,42,0,2,0,7,1,2,0,1,2,1,0,22,0,3,224,23,16,263,0,263,--,400,137,224,263,263,Algún campo sin dato,1,14239572747aba3a0918b9c7837ab7534d554aa71cc2a6dde5563a1bcdfaae81,25/06/2023 22:39:07,ESCANER
8836,"Santa Rosa",6,"Santa María Ixhuatán",10,1063,400,24,1,57,14,45,0,2,34,1,3,2,6,1,0,0,2,7,2,0,17,1,1,220,16,32,268,0,268,--,--,--,220,268,268,Algún campo sin dato,1,1566ca8f63159827c086a20a64c52f07c6e467cc0f3cd62c9b0c567332d6f43e,25/06/2023 23:02:23,ESCANER
8837,"Santa Rosa",6,"Santa María Ixhuatán",10,1063,400,34,3,55,11,33,1,0,35,0,1,0,5,2,2,0,0,3,3,2,13,0,0,203,25,24,252,0,252,--,400,148,203,252,252,Algún campo sin dato,1,7fc355817b22498ac1264e049130ed6b7c74ce7836839e178b3c8500ebcbf99e,26/06/2023 00:26:22,ESCANER
8838,"Santa Rosa",6,"Santa María Ixhuatán",10,1064,400,39,3,54,13,48,0,0,33,0,1,0,4,2,0,0,0,3,0,0,15,0,1,216,32,28,276,124,400,--,400,124,216,276,400,Algún campo sin dato,1,a01b7385640ee6cabe1bdcd3117d9a3d8bc46ea779bb86fa4df73d087c80689b,26/06/2023 00:36:24,ESCANER
8839,"Santa Rosa",6,"Santa María Ixhuatán",10,1064,400,47,2,47,14,38,0,1,28,0,2,2,2,0,1,0,0,1,1,0,18,2,0,206,26,26,258,0,258,--,400,142,206,258,258,Algún campo sin dato,1,e98720b0997ac1f6a00c7d4190fd7a1cd8fb6a0c8fa3c981fad680a6265919b3,26/06/2023 01:18:08,ESCANER
8840,"Santa Rosa",6,"Santa María Ixhuatán",10,1064,400,32,1,57,15,50,1,2,31,1,3,0,9,0,0,0,1,4,1,1,30,1,2,242,16,18,276,0,276,--,400,124,242,276,276,Algún campo sin dato,1,1cb76a0bd0186e190ed08fd067caf457674763c7b045d7d659a19c25ca5d4b3d,26/06/2023 01:10:18,ESCANER
8841,"Santa Rosa",6,"Santa María Ixhuatán",10,1065,400,31,5,54,7,54,3,1,25,1,3,1,5,1,2,0,1,8,0,0,27,0,3,232,26,22,280,--,--,--,400,120,232,280,280,Algún campo sin dato,1,29ecddbe7dc587a2772f6f165fb67e01ca6907684a73918e3ad1fffc70b8d226,26/06/2023 00:31:47,ESCANER
8842,"Santa Rosa",6,"Santa María Ixhuatán",10,1065,400,59,2,41,11,36,2,0,29,0,4,1,9,1,1,1,0,6,2,1,20,0,1,275,21,27,227,0,275,--,400,125,227,275,275,Sumas Asentadas sin cuadrar,1,0f649d683c32d4a7c38ce952e27d728d302a6e3584d8ca2f78cb996faf721160,26/06/2023 01:34:28,ESCANER
8843,"Santa Rosa",6,"Santa María Ixhuatán",10,1065,400,52,2,56,5,45,0,0,24,1,1,3,5,0,1,1,0,8,4,0,29,1,1,239,30,17,286,0,286,--,400,114,239,286,286,Algún campo sin dato,1,93e92ee6d592a09879ab9dfa620225bfcd30df1d32d20e6a5c5763db48ef02de,25/06/2023 23:56:45,ESCANER
8844,"Santa Rosa",6,"Santa María Ixhuatán",10,1065,400,52,2,58,4,36,0,1,22,0,2,1,6,1,1,0,2,9,4,0,30,1,0,232,25,15,272,0,272,--,400,128,232,272,272,Algún campo sin dato,1,fb9391e30b911925322341e75e5511eb6e458e61fe6c309cb791554b304fc9ba,25/06/2023 22:41:09,ESCANER
8845,"Santa Rosa",6,"Santa María Ixhuatán",10,1065,400,54,2,49,5,33,0,1,20,0,4,3,7,0,0,0,1,7,0,2,20,0,0,208,28,20,256,0,256,1,400,143,208,256,256,,1,d5fa5b6ae27914d87774590a624a809201d5eea06403b8817f2ba1ba713c3c40,26/06/2023 00:55:10,ESCANER
