TIPO_DE_ELECCIÓN:,DIPUTADOS DISTRITALES
29 junio 2023 08:48 (UTC -6)
ACTAS_ESPERADAS,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,VOTOS_EMITIDOS_CONTABILIZADAS,PORCENTAJE_PARTICIPACIÓN_CIUDADANA
1178,1172,99.4906,1164,98.8115,8,451720,279477,61.8695

MESA,DEPARTAMENTO,ID_DEPARTAMENTO,MUNICIPIO,ID_MUNICIPIO,CENTRO_DE_VOTACIÓN,PADRÓN,CABAL,PIN,TODOS,AZUL,PR,VALOR,UNE,VICTORIA,VAMOS,ELEFANTE,WINAQ,MLP,PPN,BIEN,UR,PHG,PPG,P A N,CREO,VOS,MI FAMILIA,VIVA,PODEMOS,FCN-NACION,CAMBIO,SEMILLA,VÁLIDOS,NULOS,BLANCO,EMITIDOS,INVÁLIDOS,TOTAL,IMPUGNACIONES,PAPELETAS-RECIBIDAS,PAPELETAS-NO-USADAS,VALIDOS_CALCULADO,EMITIDOS_CALCULADO,TOTAL_CALCULADO,OBSERVACIONES,CONTABILIZADA,CÓDIGO_INTEGRIDAD,FECHA_HORA_PUBLICACIÓN,DIGITALIZACIÓN
8138,"Escuintla",5,"Palín",11,942,218,3,0,0,2,7,25,7,6,3,1,7,0,4,0,0,0,1,0,2,7,0,3,1,1,0,15,95,14,4,113,0,113,0,218,105,95,113,113,,1,d90b322efc757cfc5fa5d95f60f7124ed2ec5e45bfcaec9012a608da564ecd93,26/06/2023 12:22:16,ESCANER
8139,"Escuintla",5,"Palín",11,942,218,3,1,1,1,14,29,11,1,2,0,1,0,6,1,0,0,0,0,0,13,1,2,0,0,0,24,111,14,3,128,0,128,0,218,90,111,128,128,,1,4a25632e24d74c2313d7d594590dd58324e080f7d2ad6a58101505ffac9f6f7d,26/06/2023 12:23:02,ESCANER
8140,"Escuintla",5,"Palín",11,943,400,10,2,3,3,17,10,81,12,24,0,5,2,7,6,0,0,0,1,0,18,1,18,2,1,0,8,231,35,23,289,1,290,--,400,110,231,289,290,Algún campo sin dato,1,5236e62fe32348a557c1d072c0ba5782861772c763c322936e58d1a5686ed0a6,27/06/2023 18:40:00,ESCANER
8141,"Escuintla",5,"Palín",11,943,400,12,2,3,5,10,18,63,9,18,3,7,1,6,2,0,1,1,3,1,19,0,25,0,1,1,11,222,32,12,266,0,266,--,400,134,222,266,266,Algún campo sin dato,1,c51ce903a8eee281f5a4c37eafab91a720f59e4112fd40a28df343c8a24fe352,27/06/2023 17:26:45,ESCANER
8142,"Escuintla",5,"Palín",11,943,400,9,1,2,3,8,16,83,6,12,5,3,1,6,2,0,0,2,5,0,17,0,21,1,0,0,9,212,37,25,274,0,274,0,400,126,212,274,274,,1,3cade2539fe67c8c10a391220825d11dcd72c4055e560a8786469b01ea6e8477,26/06/2023 13:04:19,MOVIL
8143,"Escuintla",5,"Palín",11,943,393,4,1,3,3,11,15,74,9,12,2,6,2,4,3,3,0,0,2,2,13,0,16,0,2,0,19,206,28,13,247,0,247,0,393,146,206,247,247,,1,1c97a406ceb1f368a4e35e18d5e12eb2f0585d29ed7abeeeda223588c0cc52e1,26/06/2023 13:42:19,MOVIL
8144,"Escuintla",5,"Palín",11,943,393,9,2,1,1,9,10,66,3,12,2,8,2,3,6,0,0,0,2,2,20,1,12,2,1,0,13,187,31,2,220,0,220,0,393,173,187,220,220,,1,b0f1928325e4e0117232226a0cb113cf7f98c8f025fbde0b73e38b18599272bd,26/06/2023 13:27:14,MOVIL
8145,"Escuintla",5,"Palín",11,944,380,4,1,1,4,4,14,73,6,5,1,7,4,9,2,1,0,0,2,1,15,1,19,1,2,0,10,189,38,38,265,0,265,0,380,115,187,263,263,Sumas Asentadas sin cuadrar,1,dd148d62f670d3f96f5624660f03321c734f8143b576d13cc4dfb07795936857,26/06/2023 12:05:51,ESCANER
8146,"Escuintla",5,"Palín",11,944,380,4,1,1,2,7,21,70,10,12,4,12,2,6,3,0,0,2,4,3,8,1,23,2,1,1,14,215,40,15,270,0,270,0,377,107,214,269,269,Sumas Asentadas sin cuadrar,1,b70cf4901b3f5c0f1c48e37eb95c22029ca5fbe3dfbc6747db0d91405f8edb32,26/06/2023 02:02:41,ESCANER
8147,"Escuintla",5,"Palín",11,944,380,2,0,1,2,0,8,60,5,7,2,6,4,11,0,3,0,0,4,2,22,0,30,3,0,1,12,185,37,16,238,0,238,0,379,141,185,238,238,,1,983c7522f1410e52a6ce689e201213b31126afc4930c904804ae46a7dac5ab5c,26/06/2023 03:00:05,ESCANER
8148,"Escuintla",5,"Palín",11,944,380,4,4,3,1,2,19,52,8,11,5,9,2,5,1,0,0,2,2,4,13,3,15,1,2,0,21,189,24,27,240,0,240,0,380,140,189,240,240,,1,3c6e9050c4b738fa56425545de0bc5d6cf66822199635e88201c2a7976a219bd,26/06/2023 01:48:04,ESCANER
8149,"Escuintla",5,"Palín",11,944,380,5,0,0,2,8,23,56,13,15,3,9,0,10,2,1,1,0,3,3,8,2,19,0,3,0,12,200,29,21,250,0,250,0,380,130,198,248,248,Sumas Asentadas sin cuadrar,1,590f712d784f1b660a3a7ee4313fd8dd5e94db32c6d17ea8cc615091f549188d,26/06/2023 12:10:46,ESCANER
8150,"Escuintla",5,"Palín",11,945,380,4,1,1,3,7,17,57,15,8,6,6,1,3,0,0,0,1,2,1,11,0,18,1,1,0,12,176,21,23,220,0,220,0,380,160,176,220,220,,1,efa13263c3edd993c56317d7695d0f8e350af89d86e65fe5b8df29176a50516b,26/06/2023 01:24:05,ESCANER
8151,"Escuintla",5,"Palín",11,945,320,2,1,0,0,5,0,42,6,7,2,0,1,6,1,0,0,0,1,0,17,1,6,1,0,2,24,143,20,8,171,0,171,0,320,149,125,153,153,Sumas Asentadas sin cuadrar,1,45e8dd34a3566f95705d41edf143473790ad571697e7ed21c1acfc4bea4d2071,26/06/2023 01:51:58,ESCANER
8152,"Escuintla",5,"Palín",11,945,319,3,0,1,0,5,7,47,5,9,1,15,1,1,0,2,0,1,0,0,11,0,10,0,1,0,19,139,19,9,167,0,167,0,319,152,139,167,167,,1,31fa78622b448f714d902c4eb6ebb1e28975264fc4e0b694e753a7e771fa3996,26/06/2023 01:54:46,ESCANER
8153,"Escuintla",5,"Palín",11,946,600,8,1,2,2,13,20,38,12,15,4,47,4,25,4,1,0,0,2,1,16,5,17,1,3,1,38,280,69,35,384,0,384,0,600,216,280,384,384,,1,06265b98394671b219003199329e99c38da65955e3052ae68b125abb06d8e1e6,26/06/2023 17:06:27,ESCANER
8154,"Escuintla",5,"Palín",11,946,527,10,0,1,4,9,20,34,13,10,5,27,7,15,3,3,1,1,3,1,17,1,14,1,3,1,32,236,52,36,324,0,324,0,527,203,236,324,324,,1,faee69bad1b082040dc7d44f10be59e8eb5872bbfebcf6a1038324b50168363b,26/06/2023 17:12:20,ESCANER
8155,"Escuintla",5,"Palín",11,946,526,6,0,2,0,2,14,25,8,16,3,28,4,11,1,0,0,4,1,2,16,0,11,2,0,1,38,195,25,24,244,2,246,0,526,280,195,244,246,,1,2b91141ed4f355b6d5e7043a7c2562e68a4bd8a5755934e735e2bbb67fc1e4b3,26/06/2023 17:19:19,ESCANER
8156,"Escuintla",5,"San Vicente Pacaya",12,947,400,28,1,2,2,3,9,49,19,49,1,5,0,0,3,0,0,0,0,1,11,1,3,43,0,0,7,237,42,28,307,0,307,--,400,93,237,307,307,Algún campo sin dato,1,87677e86cce2d24fc6c557e849fe2ff0331599773ff7af43872e93bb4adfc9c7,26/06/2023 01:17:48,ESCANER
8157,"Escuintla",5,"San Vicente Pacaya",12,947,400,38,0,0,4,1,4,45,19,47,1,2,0,0,1,0,1,0,3,1,9,1,6,49,0,0,7,239,34,38,311,0,311,--,400,89,239,311,311,Algún campo sin dato,1,25a00707e14a25cb204e5aa2431fb95fb5cfadd6107c1fd94077b868598b424e,25/06/2023 23:38:22,ESCANER
8158,"Escuintla",5,"San Vicente Pacaya",12,948,400,56,0,0,1,1,7,52,15,49,2,2,0,1,2,2,0,0,3,0,3,0,10,45,3,0,3,258,29,33,320,0,320,--,400,80,257,319,319,Sumas Asentadas sin cuadrar,1,ed49916066fdc6c1bbe1d809c747f89337b9cd896d436f060b79aa81f60b7bb1,26/06/2023 03:37:17,ESCANER
8159,"Escuintla",5,"San Vicente Pacaya",12,948,400,46,0,0,1,1,10,44,23,42,2,0,0,2,0,1,0,0,1,0,9,0,6,36,4,0,11,239,41,43,323,1,324,--,400,76,239,323,324,Algún campo sin dato,1,ef8a266cddc4e89da54032f1c5acdc5a2ccf1d93dc138eace31b39091b30edb8,26/06/2023 00:49:28,ESCANER
8160,"Escuintla",5,"San Vicente Pacaya",12,948,400,46,0,0,3,2,10,46,26,43,1,1,0,0,1,1,1,1,2,0,8,0,2,47,1,0,4,243,41,34,321,0,321,--,400,79,246,321,321,Sumas Asentadas sin cuadrar,1,fcd004c2f5d2953d04b87c61d815745a4a76b77655a1ea1626a0225190902c28,25/06/2023 23:29:12,ESCANER
8161,"Escuintla",5,"San Vicente Pacaya",12,948,400,49,0,3,2,1,3,62,25,52,4,2,2,1,1,0,0,2,2,0,7,1,3,43,0,0,11,276,33,36,345,0,345,--,400,55,276,345,345,Algún campo sin dato,1,66048bca2c3c10836030e440b19e94abb2f4c0d322f3f386fe688066221636ea,26/06/2023 03:17:46,ESCANER
8162,"Escuintla",5,"San Vicente Pacaya",12,949,400,52,0,2,2,1,6,47,28,58,1,1,0,1,3,0,0,0,0,0,6,0,5,48,1,0,7,269,34,37,340,0,340,--,400,60,269,340,340,Algún campo sin dato,1,1bb829fafbe388616379a6eb3ebc04ba36fd68e3f56a9d6bd8f41a17f9729df2,26/06/2023 00:56:25,ESCANER
8163,"Escuintla",5,"San Vicente Pacaya",12,949,400,44,0,0,1,2,11,58,20,66,3,4,1,0,3,0,0,0,1,1,6,0,4,50,0,0,3,278,30,35,343,0,343,--,343,57,278,343,343,Algún campo sin dato,1,8f545371d9d1de98a9b49fea6b805c6fa23aa21b9f6bd260c3fbe55f2a4ababd,26/06/2023 01:44:31,ESCANER
8164,"Escuintla",5,"San Vicente Pacaya",12,949,400,58,1,0,4,3,9,44,25,54,2,2,0,2,1,2,1,0,1,1,1,2,1,37,0,0,3,254,49,33,336,0,336,--,400,64,254,336,336,Algún campo sin dato,1,fe21a15bae3eb90a09961297f334551d2925ce2fcdb0599783746cc143ff4370,26/06/2023 01:24:45,ESCANER
8165,"Escuintla",5,"San Vicente Pacaya",12,949,400,56,0,1,3,0,5,23,19,61,0,2,1,2,4,2,0,0,0,0,1,0,6,59,0,0,8,253,37,35,325,0,325,--,397,72,253,325,325,Algún campo sin dato,1,bcb8233d35e94588741f2e5d95eb4fad45b44afa9ff6a1f56be449c06ed48413,26/06/2023 02:02:37,ESCANER
8166,"Escuintla",5,"San Vicente Pacaya",12,950,400,56,0,0,2,1,6,25,21,45,1,2,0,2,1,1,0,1,2,0,7,1,2,78,1,1,7,263,34,25,322,0,322,--,403,81,263,322,322,Algún campo sin dato,1,56690b99abb67f73729f38da77ef5ab00d645299469b1f8fbf762fbe058246f2,26/06/2023 00:09:45,ESCANER
8167,"Escuintla",5,"San Vicente Pacaya",12,950,400,41,0,0,1,1,6,30,31,19,1,3,3,1,2,0,0,2,0,1,8,1,4,64,1,0,14,234,21,25,280,3,283,--,481,118,234,280,283,Algún campo sin dato,1,ca5ebcd2d9a12b4ff7a807e507f44881634f64c2882c627684901b51946dd8a8,26/06/2023 03:43:20,ESCANER
8168,"Escuintla",5,"San Vicente Pacaya",12,950,400,33,0,1,3,0,4,54,18,60,2,3,2,2,0,0,0,1,0,0,3,0,4,46,1,1,8,246,30,26,302,0,302,1,400,97,246,302,302,,1,dff23ef8f21bc64c6fdeb48546b5e0141395420d29763841f0c6e622b9df3e01,26/06/2023 02:08:58,ESCANER
8169,"Escuintla",5,"San Vicente Pacaya",12,950,400,28,0,0,5,2,5,36,16,36,3,3,2,2,3,0,0,1,2,0,5,1,7,60,1,0,10,228,39,30,297,0,297,--,400,103,228,297,297,Algún campo sin dato,1,625aa4e4c337ea1317e503507bbe291d2b2fa3aba706f310a3f6e14c40f019d1,26/06/2023 04:00:50,ESCANER
8170,"Escuintla",5,"San Vicente Pacaya",12,950,400,42,0,2,0,1,5,31,20,48,1,3,2,3,1,1,0,0,1,1,7,0,5,49,0,0,11,235,26,34,295,0,295,--,295,105,234,294,294,Sumas Asentadas sin cuadrar,1,fc00ada6ffd74a3b7f9c1db1d6506c9be943f0818474f42930a20547f9f4e012,26/06/2023 02:22:08,ESCANER
8171,"Escuintla",5,"San Vicente Pacaya",12,950,400,34,0,1,2,3,4,43,28,34,0,3,0,1,2,0,0,0,2,0,6,0,10,66,0,1,9,249,38,23,310,0,310,1,401,91,249,310,310,,1,cf35d557ebbc13e0e3f30dc489757bc81c33bec07696ded619017736c9699444,26/06/2023 01:56:03,ESCANER
8172,"Escuintla",5,"San Vicente Pacaya",12,951,400,39,0,0,2,1,6,46,26,32,2,4,0,1,4,0,0,1,1,0,1,1,5,51,0,2,9,234,32,36,302,0,302,--,400,98,234,302,302,Algún campo sin dato,1,f696a2958b6786ca1445a1f95fc75773fec60f957e1057bd7c6a354f0f97f14e,26/06/2023 00:57:37,ESCANER
8173,"Escuintla",5,"San Vicente Pacaya",12,951,400,45,0,1,2,1,8,49,20,44,0,3,1,4,1,0,0,0,0,1,4,0,4,47,0,1,12,248,25,21,294,0,294,--,400,106,248,294,294,Algún campo sin dato,1,b75d6e547968367be14a01694a6d07b8f872a49dfd536959bf451b60d62d2ba4,26/06/2023 01:34:46,ESCANER
8174,"Escuintla",5,"San Vicente Pacaya",12,951,400,31,0,0,5,1,5,41,21,37,0,1,1,0,1,2,0,0,1,0,10,0,3,49,0,0,6,215,0,40,255,29,284,--,396,112,215,255,284,Algún campo sin dato,1,a52e3158944b926582add5568af532ace8f1802d37571831b62573a41f51517b,26/06/2023 00:30:18,ESCANER
8175,"Escuintla",5,"San Vicente Pacaya",12,952,400,34,0,1,2,2,5,25,27,31,2,0,0,5,0,0,0,0,2,1,9,0,6,56,0,0,14,222,34,22,278,0,278,--,401,123,222,278,278,Algún campo sin dato,1,fc2320a0beab1f06166291766f4960468adbdc58c592ec2e549a82de1ee1a384,26/06/2023 00:20:25,ESCANER
8176,"Escuintla",5,"San Vicente Pacaya",12,952,400,28,0,1,1,1,11,33,13,32,1,0,2,5,3,0,0,1,1,1,7,0,8,59,0,0,18,226,15,20,261,0,261,--,400,139,226,261,261,Algún campo sin dato,1,814e507bff6f596105fe2d11bdee78ca7a9ed03de6618920983ae8fed050bc0b,25/06/2023 23:16:59,ESCANER
8177,"Escuintla",5,"San Vicente Pacaya",12,952,400,36,0,0,3,3,4,25,18,39,1,3,2,2,2,0,0,0,1,2,5,0,9,72,1,0,23,251,21,9,281,0,281,1,400,118,251,281,281,,1,dc2a5012930098defddc111bfac933b940b930ee1008808a29a0deedd6c2278e,26/06/2023 00:29:10,ESCANER
8178,"Escuintla",5,"San Vicente Pacaya",12,952,400,41,0,2,0,0,4,32,36,41,0,0,0,1,0,0,0,0,0,0,4,0,4,101,1,1,19,287,0,13,300,26,326,--,400,74,287,300,326,Algún campo sin dato,1,4b4368b0316752d4fea61d507bc797e673840558d3e825450e2f972f28d928f1,25/06/2023 22:36:57,ESCANER
8179,"Escuintla",5,"San Vicente Pacaya",12,953,400,35,0,0,1,1,6,46,26,33,1,2,1,1,0,1,0,0,0,0,5,0,6,94,0,0,24,283,16,13,312,0,312,--,400,88,283,312,312,Algún campo sin dato,1,b77c1ff6e5b569203b1a97f3f97396bfc376a25b1d9599287f298d1a4603539e,26/06/2023 00:56:23,ESCANER
8180,"Escuintla",5,"San Vicente Pacaya",12,953,400,43,0,0,1,1,7,41,28,49,0,3,0,0,0,1,0,1,0,0,9,0,1,73,0,1,20,279,14,8,301,0,301,--,400,99,279,301,301,Algún campo sin dato,1,e4444a328302b81a0248617b830dcadf411b54ca62f089d4fb9837c12e0c6203,25/06/2023 23:30:01,ESCANER
8181,"Escuintla",5,"San Vicente Pacaya",12,953,400,29,0,0,1,2,9,36,32,52,0,1,1,1,0,0,1,0,0,0,11,0,3,72,0,0,19,270,18,13,301,0,301,1,396,94,270,301,301,,1,568f12753168b8976723380156838df624056105c627d7c7d6acb0f00caddd47,26/06/2023 02:31:22,ESCANER
8182,"Escuintla",5,"San Vicente Pacaya",12,954,214,19,0,0,1,0,6,19,12,30,0,0,0,0,1,0,0,0,1,0,3,1,0,30,0,0,4,127,12,7,146,0,146,0,214,68,127,146,146,,1,5aecad73f1f9b5726eb588dac7513f4669e1a400bbee47d36551f99a84fda602,25/06/2023 22:39:08,ESCANER
8183,"Escuintla",5,"San Vicente Pacaya",12,954,213,22,0,0,1,1,2,13,8,16,0,1,0,1,0,2,0,0,0,0,3,0,3,21,0,0,6,100,14,9,123,0,123,--,213,90,100,123,123,Algún campo sin dato,1,993c670d7eedb2c7dd4134eb545a43ece8a3abe8cc0d40fc201ac6c5e1d77443,25/06/2023 22:41:11,ESCANER
8184,"Escuintla",5,"San Vicente Pacaya",12,955,380,44,0,1,0,1,9,74,6,31,0,8,1,0,0,0,1,0,0,0,0,0,4,1,0,0,2,183,24,63,270,0,270,--,380,110,183,270,270,Algún campo sin dato,1,e6a0de1ee3dd747a89af1bfe7e5db4c3046d1802e69337024b6efb96b864863d,26/06/2023 02:53:34,ESCANER
8185,"Escuintla",5,"San Vicente Pacaya",12,955,380,35,1,0,3,0,6,81,17,37,1,3,2,0,1,1,0,0,0,1,1,0,8,1,0,2,5,206,19,30,255,1,256,--,380,256,206,255,256,Algún campo sin dato,1,2119c1dce9ae8c54a159897dc4305627bb02b69d1193ba2ece1a94675d3c8ce0,26/06/2023 01:15:20,ESCANER
8186,"Escuintla",5,"San Vicente Pacaya",12,955,244,22,0,2,1,0,3,50,10,19,0,2,2,0,2,0,0,0,1,1,1,0,3,2,0,0,1,122,9,17,148,0,148,1,244,95,122,148,148,,1,ab255d293c850945f05bbfc48e1226d8b6f2d48eb784f120cf8d83f84b290a17,25/06/2023 23:59:06,ESCANER
8187,"Escuintla",5,"San Vicente Pacaya",12,955,244,38,0,0,1,0,8,50,10,19,0,0,1,0,0,0,0,0,0,0,2,0,4,1,0,0,2,136,6,19,161,0,161,--,244,83,136,161,161,Algún campo sin dato,1,ac124b754e5918178c3bed87cb04c62fda514e49050f7f7893c0521741514c8d,25/06/2023 23:01:28,ESCANER
8188,"Escuintla",5,"San Vicente Pacaya",12,956,382,20,0,0,0,1,3,15,9,10,0,1,0,0,3,1,0,0,0,1,3,2,1,19,0,0,2,91,23,24,138,0,138,--,382,244,91,138,138,Algún campo sin dato,1,6332e413859682ce7c76619229cce5c34db18795e1064afdecec8fb6d6b99d3d,25/06/2023 23:07:46,ESCANER
8189,"Escuintla",5,"Nueva Concepción",13,957,400,22,0,43,1,2,16,27,2,10,0,1,0,18,3,0,0,0,0,1,12,2,21,10,1,0,6,198,53,10,261,0,261,--,400,139,198,261,261,Algún campo sin dato,1,721041c20f2230ba587cc5ecd07d4a68cdf656a168936743d3430982597f7e76,26/06/2023 00:58:35,ESCANER
8190,"Escuintla",5,"Nueva Concepción",13,957,400,23,0,39,1,0,16,22,4,10,1,0,0,18,5,0,0,3,1,1,8,3,14,6,0,0,6,181,63,26,270,0,270,--,--,--,181,270,270,Algún campo sin dato,1,09fb1372d05e54919e7264cba098fbcae1dea8688c187dfd0bdbc38746df01ce,26/06/2023 04:04:58,ESCANER
8191,"Escuintla",5,"Nueva Concepción",13,957,400,21,0,44,0,0,16,25,4,5,0,2,5,14,0,0,1,1,2,1,6,1,21,12,0,0,5,186,55,17,258,0,258,--,400,142,186,258,258,Algún campo sin dato,1,41350f52197ca6b4734593c21acdc6ff642b48ac1340b41ebce45ad3c8fe4e8e,26/06/2023 01:13:00,ESCANER
8192,"Escuintla",5,"Nueva Concepción",13,957,400,24,0,36,1,0,13,24,2,1,5,1,1,15,0,0,0,0,1,2,6,2,22,2,2,0,5,165,61,19,245,1,246,1,400,154,165,245,246,,1,734897f3e465d613f86ab0487e43c84419b7a0c797b62528312ce19accf34488,26/06/2023 01:19:12,ESCANER
8193,"Escuintla",5,"Nueva Concepción",13,957,400,17,0,57,1,1,16,22,3,14,0,2,0,21,1,0,0,0,1,1,4,0,13,4,1,4,6,189,64,5,258,0,258,0,400,142,189,258,258,,1,653f3797bbd92068ce68a4dd6337ce7c207a9f33881581b086e44e93cac0e3e9,26/06/2023 01:51:36,ESCANER
8194,"Escuintla",5,"Nueva Concepción",13,957,400,14,0,53,3,0,16,28,2,4,1,1,1,12,0,0,0,0,0,0,12,4,16,9,0,0,6,182,60,12,254,0,254,0,397,143,182,254,254,,1,a40252ea5ee362168408580974d964d2681636c607965a94b2524f2e861df21f,26/06/2023 01:05:59,ESCANER
8195,"Escuintla",5,"Nueva Concepción",13,957,400,21,0,60,3,0,21,19,0,4,2,1,1,15,1,0,0,1,2,1,11,4,20,4,1,1,24,197,56,8,261,0,261,0,404,143,217,281,281,Sumas Asentadas sin cuadrar,1,a8a1a2ac5da985a61a9e860ad547d1b490b270f8f36aebc041f46036062f48e8,26/06/2023 02:34:27,ESCANER
8196,"Escuintla",5,"Nueva Concepción",13,957,400,24,0,59,2,0,17,19,4,6,2,1,1,10,1,1,0,0,0,0,5,0,26,7,0,1,10,196,41,4,241,0,241,0,400,158,196,241,241,,1,a58147466f41a62a3c4ba32dc20304ee988b30564b21ea5230d5095d25629f0e,26/06/2023 04:31:06,ESCANER
8197,"Escuintla",5,"Nueva Concepción",13,957,400,14,0,57,1,1,16,18,3,8,1,0,0,16,2,1,0,0,1,2,12,2,21,3,0,1,6,186,37,9,232,6,238,1,400,161,186,232,238,,1,4ee1c49df5847506f86bb9144c52a390186bc921f8708db256a7f73ca562c939,26/06/2023 00:46:43,ESCANER
8198,"Escuintla",5,"Nueva Concepción",13,957,400,31,0,40,1,0,16,16,4,4,2,1,0,18,1,0,0,0,0,0,5,0,18,7,0,0,5,169,58,22,249,0,249,--,400,151,169,249,249,Algún campo sin dato,1,a58c4f6a672af94a3e8b0bd742d767de908155419a52fe10a354ce1a7b6610e1,26/06/2023 01:52:42,ESCANER
8199,"Escuintla",5,"Nueva Concepción",13,957,400,15,0,43,2,0,16,20,4,2,1,1,0,16,2,0,0,1,0,1,6,2,20,5,1,1,2,161,44,10,215,0,215,0,397,182,161,215,215,,1,62d1385d3de0563bede799bf55c9f0b967e531676779983198905f56eb8fef4c,26/06/2023 01:56:10,ESCANER
8200,"Escuintla",5,"Nueva Concepción",13,958,400,13,0,56,1,0,13,25,0,6,0,1,0,14,0,0,1,0,1,1,0,3,19,4,0,1,13,172,50,12,234,0,234,0,400,166,172,234,234,,1,e6cae71da44ebd3689f432d7301458cc62c83ce128ed60be0b8f7654c2cf0be3,25/06/2023 23:00:48,ESCANER
8201,"Escuintla",5,"Nueva Concepción",13,958,400,29,1,35,3,1,11,19,4,7,1,1,0,16,1,0,0,0,0,0,7,0,21,12,1,2,8,180,42,14,236,0,236,0,400,164,180,236,236,,1,ee4cbcabc841a02822de970320baa9a30ac345a9bbb78a07a9676fea31cee74c,25/06/2023 21:25:45,ESCANER
8202,"Escuintla",5,"Nueva Concepción",13,958,400,23,0,60,3,0,14,15,1,5,0,1,1,20,3,0,0,1,0,1,5,1,28,6,1,0,5,194,52,12,258,0,258,0,396,138,194,258,258,,1,46713d30e7f1f940de7c2b00a25b13c73a9b89287d9eaa7ac72b13afdd4d1eb8,25/06/2023 23:42:33,ESCANER
8203,"Escuintla",5,"Nueva Concepción",13,958,400,23,1,63,0,0,13,25,3,7,2,1,0,13,1,0,0,0,0,1,12,1,21,4,0,2,4,197,64,11,272,0,272,0,400,128,197,272,272,,1,22cd23d45dc0a6ed226678eed13464414931d63a605d079e405b17a98807f1ec,25/06/2023 22:51:10,ESCANER
8204,"Escuintla",5,"Nueva Concepción",13,958,400,16,0,36,4,0,14,25,3,11,1,1,2,12,1,0,0,1,1,0,4,1,18,8,1,0,5,165,62,14,241,0,241,0,400,159,165,241,241,,1,324a9e469ff3c766d4188891261b099db4680ca2a990e956db587f9ad8906ddb,26/06/2023 00:25:00,ESCANER
8205,"Escuintla",5,"Nueva Concepción",13,958,400,20,0,58,0,0,17,20,4,3,0,2,1,14,1,0,1,1,1,1,7,2,16,5,1,0,6,181,52,11,244,0,244,2,401,157,181,244,244,,1,5b81bd2ae9297b334046a822410c4671c05c2162466f687bfa42ea8f5de30f61,26/06/2023 00:55:39,ESCANER
8206,"Escuintla",5,"Nueva Concepción",13,958,400,21,1,57,0,1,16,19,3,3,0,3,5,10,0,0,0,0,0,2,5,1,23,3,1,1,8,183,49,14,246,0,246,0,400,154,183,246,246,,1,91fce66ee0f36f24a5525798cd8b292b0168e1df207083d74dba38f6ef3adb2d,25/06/2023 22:04:57,ESCANER
8207,"Escuintla",5,"Nueva Concepción",13,958,400,24,0,52,2,1,17,14,4,7,0,0,1,12,1,0,0,0,3,2,5,0,22,4,1,0,6,178,43,2,223,0,223,0,400,177,178,223,223,,1,a1fc325defb063da3985f06998062299930c33c24e111ccf9cf73913429ef0e9,25/06/2023 21:27:51,ESCANER
8208,"Escuintla",5,"Nueva Concepción",13,958,400,21,0,62,1,0,17,18,6,4,0,1,1,15,2,0,0,0,0,0,8,1,13,7,0,0,10,187,52,7,246,0,187,0,400,154,187,246,246,Sumas Asentadas sin cuadrar,1,9653923aad97e2216ffc513e970f4a225bfbc2686679ea8aa5fb366a659a700f,26/06/2023 00:41:59,ESCANER
8209,"Escuintla",5,"Nueva Concepción",13,958,400,24,0,46,1,1,18,7,5,6,1,1,1,9,0,0,0,0,0,0,17,2,17,10,0,1,16,183,46,13,242,0,242,0,400,158,183,242,242,,1,fced328745db1fc2fbeb5d99d565bd07d217b917d2313cbc4d661cc8b6e7f048,25/06/2023 23:35:54,ESCANER
8210,"Escuintla",5,"Nueva Concepción",13,959,400,33,0,51,0,0,30,17,3,8,1,1,1,15,0,0,0,0,0,0,3,0,10,7,0,1,14,195,44,7,246,0,246,0,400,154,195,246,246,,1,34843ebbfd44619114f8d337bcfbe28098845bf27017a9a12d4e4735f99eed26,25/06/2023 22:41:25,ESCANER
8211,"Escuintla",5,"Nueva Concepción",13,959,400,33,0,45,0,0,24,13,3,9,0,2,0,17,0,0,0,0,0,0,10,3,11,9,0,0,13,192,32,9,233,0,233,0,400,167,192,233,233,,1,54bcf71962f8965e2d25a4f30b318d13e0cd276382e52d015dc25ad00d1bf123,25/06/2023 23:45:16,ESCANER
8212,"Escuintla",5,"Nueva Concepción",13,959,400,31,0,62,0,2,14,9,1,9,0,0,0,11,1,0,0,1,0,1,12,0,15,6,1,1,19,196,0,3,199,31,230,0,400,170,196,199,230,,1,397706beb13eba0671da0107f6a5d09803d254f90107b394b1fb1d1c5a1057a2,25/06/2023 22:50:56,ESCANER
8213,"Escuintla",5,"Nueva Concepción",13,959,400,21,0,60,0,2,26,11,2,6,2,0,1,9,4,1,0,1,0,0,11,0,18,12,1,0,14,202,51,4,257,0,257,0,400,143,202,257,257,,1,d03c2e6631c609b5edabc52e92920902dba416d2b0becc1346e23d744f51ea9b,25/06/2023 22:12:20,ESCANER
