TIPO_DE_ELECCIÓN:,DIPUTADOS DISTRITALES
29 junio 2023 08:48 (UTC -6)
ACTAS_ESPERADAS,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,VOTOS_EMITIDOS_CONTABILIZADAS,PORCENTAJE_PARTICIPACIÓN_CIUDADANA
1444,1432,99.1689,1428,98.8919,4,528945,339025,64.0945

MESA,DEPARTAMENTO,ID_DEPARTAMENTO,MUNICIPIO,ID_MUNICIPIO,CENTRO_DE_VOTACIÓN,PADRÓN,UNE,VALOR UNIONISTA,TODOS,AZUL,VICTORIA,VAMOS,PIN,ELEFANTE,MLP,P A N,PPN,CABAL,WINAQ,BIEN,FCN-NACION,PHG,CREO,UR,PODEMOS,PR,U R N G - MAIZ,CAMBIO,MI FAMILIA,VIVA,VOS,SEMILLA,VÁLIDOS,NULOS,BLANCO,EMITIDOS,INVÁLIDOS,TOTAL,IMPUGNACIONES,PAPELETAS-RECIBIDAS,PAPELETAS-NO-USADAS,VALIDOS_CALCULADO,EMITIDOS_CALCULADO,TOTAL_CALCULADO,OBSERVACIONES,CONTABILIZADA,CÓDIGO_INTEGRIDAD,FECHA_HORA_PUBLICACIÓN,DIGITALIZACIÓN
16939,"Quiché",14,"Zacualpa",4,2547,380,7,1,56,2,0,93,0,0,0,0,0,116,0,0,0,0,0,0,0,1,1,1,0,1,0,1,280,7,12,299,0,299,--,380,81,280,299,299,Algún campo sin dato,1,40ccd81848e5a8fbd0580cf095cdc06adedcc493ee943c1f551581f43389c8a6,26/06/2023 01:54:10,ESCANER
16940,"Quiché",14,"Zacualpa",4,2547,380,6,0,37,1,0,80,0,0,1,0,0,187,0,2,0,0,0,0,1,0,0,0,1,4,0,0,320,9,8,337,0,337,--,380,43,320,337,337,Algún campo sin dato,1,1557c657567bf9b868204068e82ed8afedf1262c788c478300ddd5e258562689,26/06/2023 01:20:59,ESCANER
16941,"Quiché",14,"Zacualpa",4,2547,380,5,0,27,2,0,85,0,0,0,0,0,118,0,0,0,0,0,0,0,0,3,0,0,3,0,1,244,4,14,262,0,262,--,380,118,244,262,262,Algún campo sin dato,1,459f690c23e9f2490622d04173341dd19c966df12695613a46f70e9097fe67ba,26/06/2023 00:22:07,ESCANER
16942,"Quiché",14,"Zacualpa",4,2547,304,1,0,23,0,0,55,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,195,4,5,204,0,204,--,304,100,195,204,204,Algún campo sin dato,1,de3198cc232bfd1bb2d36c49726a55e2559753e58a3c3d3bb3591a379b2bf89f,25/06/2023 23:58:32,ESCANER
16943,"Quiché",14,"Zacualpa",4,2547,304,2,1,28,0,0,79,0,0,0,0,1,99,0,0,0,0,0,0,1,0,1,0,0,1,0,1,214,5,4,223,0,223,--,304,81,214,223,223,Algún campo sin dato,1,f9a103e37708fec340d5a1377c74190930f9a37846d61da68d23391edf52e12d,25/06/2023 21:52:43,ESCANER
16944,"Quiché",14,"Zacualpa",4,2548,347,1,1,2,0,1,11,0,0,3,0,0,3,1,1,0,0,0,0,0,0,3,0,0,1,1,1,30,13,6,49,0,49,--,347,298,30,49,49,Algún campo sin dato,1,ed88e2cb755185f27329c753aa2af52558395a62f2eb9382fc2d92e71fce0fa5,25/06/2023 21:45:03,ESCANER
16945,"Quiché",14,"Chajul",5,2549,400,127,13,9,1,3,56,2,0,0,1,12,0,3,0,0,0,0,1,0,1,0,2,0,3,0,0,234,15,102,351,0,351,0,400,49,234,351,351,,1,54572c1f8f6cdab1a6fe32fba40af35645100cdccbf40bf14e7d9eff1e116f3c,26/06/2023 04:27:53,ESCANER
16946,"Quiché",14,"Chajul",5,2549,400,124,15,7,1,3,59,0,0,4,1,10,29,0,0,0,0,0,2,0,0,1,1,1,4,0,3,265,8,70,343,0,343,0,400,57,265,343,343,,1,0518930806e9eb30fafe2aa758a4b44321a43abfeae37b9bbcb9a815659158fe,26/06/2023 00:11:45,ESCANER
16947,"Quiché",14,"Chajul",5,2549,400,114,7,7,4,11,50,0,0,5,0,8,33,1,0,0,0,0,0,0,0,0,0,1,8,4,1,254,18,71,343,0,343,--,400,57,254,343,343,Algún campo sin dato,1,9ef04e7c8f77d1966beaeceb7a60906e494377f4a7dd66ba5a432082264d83c3,26/06/2023 00:39:35,ESCANER
16948,"Quiché",14,"Chajul",5,2549,400,126,17,12,1,5,50,0,0,0,1,15,23,1,0,0,0,0,0,1,0,1,0,0,4,1,1,259,10,79,348,0,348,--,400,52,259,348,348,Algún campo sin dato,1,e56cfd80801e83c3a37d056f8b43e84120e163539e721d4ec6909b564c6f958d,26/06/2023 00:47:25,ESCANER
16949,"Quiché",14,"Chajul",5,2549,400,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,,,Acta ilegible,0,38254a99e7dd045ea5e733270f5448fa42d5bae5e38e2d8b5c12d878437b5e58,26/06/2023 03:07:33,ESCANER
16950,"Quiché",14,"Chajul",5,2549,400,120,13,7,1,8,42,0,0,2,0,11,32,0,0,0,0,0,0,1,0,2,0,0,3,0,4,246,18,87,351,0,351,--,400,49,246,351,351,Algún campo sin dato,1,91677be96d72d452d999e55ce61c107f14caac17d41a3ed6239907db0677933b,26/06/2023 01:24:49,ESCANER
16951,"Quiché",14,"Chajul",5,2549,400,116,0,9,0,7,70,0,0,0,0,14,26,0,0,0,0,0,0,0,0,0,0,0,2,0,2,257,34,72,363,0,363,--,400,37,246,352,352,Sumas Asentadas sin cuadrar,1,9f3632e52116ef8d55b5b6d708a4a96aafc0f3d3943e70455b3bec4cf616b555,26/06/2023 04:15:42,ESCANER
16952,"Quiché",14,"Chajul",5,2550,400,135,13,12,2,10,49,--,--,2,--,17,26,1,--,2,--,1,--,--,--,1,--,--,4,4,5,284,21,59,364,0,364,--,398,34,284,364,364,Algún campo sin dato,1,6e4ed990ab77a9f7e217c8155522a98f3535d112a15c61c75e444f774872ec9e,26/06/2023 01:45:39,ESCANER
16953,"Quiché",14,"Chajul",5,2550,400,124,19,7,1,12,55,0,0,2,0,5,37,0,0,0,0,2,0,0,0,1,1,0,5,1,2,274,20,51,346,0,346,--,400,49,274,345,345,Sumas Asentadas sin cuadrar,1,d83b976015336297f66675ba2d3314e32fb12f2044ae212ee480c08d5c16b44f,26/06/2023 00:41:31,ESCANER
16954,"Quiché",14,"Chajul",5,2550,400,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,,,Acta ilegible,0,cebef2230815d857ebe99ae2e5c78b0762d6d6d16b4242780479a831203f0b85,26/06/2023 02:33:46,ESCANER
16955,"Quiché",14,"Chajul",5,2550,400,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,,,Suma Excede Padrón,0,5c945dad884cdac22ab862f71c5a756422d18c8dbe1a10290e07fa350c80bc8c,26/06/2023 02:04:07,ESCANER
16956,"Quiché",14,"Chajul",5,2551,400,117,9,6,2,9,45,0,0,4,1,6,33,1,0,0,1,0,0,0,0,0,0,0,0,0,1,--,--,--,--,--,--,--,--,--,235,235,235,Algún campo sin dato,1,0012d42bbdac6f92762156f65ec49991d419a67f7980b53750963dfa7ca0951a,26/06/2023 00:45:44,ESCANER
16957,"Quiché",14,"Chajul",5,2551,400,134,9,13,0,12,39,0,1,4,0,9,27,0,0,0,0,0,2,0,0,2,0,0,6,0,2,260,10,51,321,0,321,--,400,79,260,321,321,Algún campo sin dato,1,ceffb51eb1afa8a08c6c82a180972a17955eba9f5dd7deadc417a0607f6b8501,25/06/2023 22:24:56,ESCANER
16958,"Quiché",14,"Chajul",5,2551,400,111,10,9,3,6,42,0,0,7,1,6,26,1,0,0,0,0,1,0,0,1,0,0,5,2,3,277,23,67,324,0,324,--,399,76,234,324,324,Sumas Asentadas sin cuadrar,1,db9799ec55bbc05235bd52e12021139f0fd763eae8a376197a3a86462c1f5820,26/06/2023 00:33:06,ESCANER
16959,"Quiché",14,"Chajul",5,2551,400,123,13,8,2,9,49,0,0,7,0,10,21,2,0,0,0,0,0,0,0,1,0,0,5,5,3,258,21,44,323,0,323,--,400,77,258,323,323,Algún campo sin dato,1,a2a0147bc61c06cd8f1ecbb61513d25f8a81adc087d6dcbbea610f9edb89e5bc,25/06/2023 23:16:29,ESCANER
16960,"Quiché",14,"Chajul",5,2551,400,113,17,10,1,12,50,1,2,2,0,7,22,2,0,1,0,1,0,0,0,3,0,0,9,5,2,260,15,65,340,60,400,--,400,60,260,340,400,Algún campo sin dato,1,c15c8056cb993d10513cd821d039e24e54f6502a51605ad46519babb95ec8463,26/06/2023 01:30:55,ESCANER
16961,"Quiché",14,"Chajul",5,2552,400,103,18,12,0,5,31,0,0,0,5,6,21,2,0,0,0,0,0,1,0,3,0,0,3,3,4,217,17,61,295,0,--,--,397,102,217,295,295,Algún campo sin dato,1,f76ae653cfcabfe02b8632fc0b79a46200deedf5760fb4151b25216f2a17033f,25/06/2023 22:02:54,ESCANER
16962,"Quiché",14,"Chajul",5,2552,400,107,10,11,0,11,34,0,0,6,0,5,24,0,0,0,0,0,0,1,0,1,0,0,7,0,13,131,22,41,294,0,--,--,--,--,230,293,293,Sumas Asentadas sin cuadrar,1,25417377fc4a3fde0fbf836993721440d3fc3f2f216ca8e5dd657cec683a6e23,26/06/2023 01:40:44,ESCANER
16963,"Quiché",14,"Chajul",5,2552,400,91,21,8,2,10,44,0,0,2,1,14,15,2,0,0,0,2,0,0,0,1,0,0,6,4,7,230,22,54,306,0,306,--,400,94,230,306,306,Algún campo sin dato,1,84a82d8186dc216efe7e616546c771deeedc82fdf341f04ec1f2b044830c81fb,25/06/2023 22:14:59,ESCANER
16964,"Quiché",14,"Chajul",5,2552,400,106,8,12,2,8,46,0,0,6,0,7,28,0,0,0,0,2,0,0,0,0,0,0,4,4,6,238,27,43,238,0,308,--,400,89,239,309,309,Sumas Asentadas sin cuadrar,1,32ece75c57d7ef1443465f50b30938fbd4697f8442c10959a1c86b24ed047613,26/06/2023 00:10:15,ESCANER
16965,"Quiché",14,"Chajul",5,2553,400,125,12,6,0,8,38,0,0,0,1,11,21,0,0,0,0,1,0,1,0,3,0,0,9,2,5,243,30,42,315,0,315,0,400,82,243,315,315,,1,9186615a31907705f285b932d5de634821035d022fb07fe7f2326a5365fe144c,26/06/2023 00:11:18,ESCANER
16966,"Quiché",14,"Chajul",5,2553,400,119,3,8,1,11,38,0,0,2,2,9,27,0,1,0,0,0,0,0,0,2,0,0,8,6,8,245,24,54,323,0,0,--,400,77,245,323,323,Algún campo sin dato,1,c66a4125fefe6a3902a1caad5b7fca627ca186120f828a7ac02ce1beaf2e2600,26/06/2023 04:02:54,ESCANER
16967,"Quiché",14,"Chajul",5,2554,236,66,7,4,0,9,23,0,0,0,0,4,11,1,0,0,0,1,1,0,0,0,0,0,4,2,5,178,8,27,173,0,173,--,236,63,138,173,173,Sumas Asentadas sin cuadrar,1,e95bfad1f7b383b1f05ff25f92afe93e4ec84095eda8e8be6ff467c757d7438c,25/06/2023 22:48:03,ESCANER
16968,"Quiché",14,"Chajul",5,2555,236,58,14,13,1,4,26,0,1,0,0,2,12,0,1,0,1,1,1,0,0,0,0,0,4,0,0,139,11,21,171,0,0,--,233,62,139,171,171,Algún campo sin dato,1,8d73684204132e09459e3f542eda98b32f5f70bd42fb07e2b44c5655f7a3d668,25/06/2023 22:43:51,ESCANER
16969,"Quiché",14,"Chajul",5,2556,400,74,12,8,0,0,9,0,0,0,0,0,15,0,0,0,0,0,0,0,0,17,0,0,13,0,0,148,49,135,332,0,332,0,400,68,148,332,332,,1,537ad712414bf4f27c190b6524453f8a1207428e1016140a60636f4a42f45f11,25/06/2023 21:20:38,ESCANER
16970,"Quiché",14,"Chajul",5,2556,400,116,17,10,0,2,12,0,0,5,0,3,38,2,1,0,0,1,0,0,0,8,0,2,5,0,3,225,16,87,328,0,328,0,0,0,225,328,328,,1,c04c49228fa0bb40c6dbde4ca4553e41c76f7990bcdb9b87ae9c7800f263fafe,25/06/2023 23:12:29,ESCANER
16971,"Quiché",14,"Chajul",5,2556,400,98,22,8,1,1,22,0,0,4,0,5,31,0,0,5,0,0,1,0,0,8,1,2,11,0,0,294,19,55,294,74,294,--,294,91,220,294,368,Sumas Asentadas sin cuadrar,1,4d8e1c37dbd69051ba853fdd7ab064e560dc5cb3f32efc39e14d7813e5d5c734,25/06/2023 22:02:20,ESCANER
16972,"Quiché",14,"Chajul",5,2556,400,84,13,11,0,2,10,0,0,4,1,0,25,0,0,0,0,0,0,1,0,9,0,0,15,0,2,179,25,79,281,116,397,--,397,116,177,281,397,Sumas Asentadas sin cuadrar,1,e91b7e27ed71b32b2ceb82dbcb674ba23b5f286201218df95ebd9ca43e9c3b75,25/06/2023 23:19:28,ESCANER
16973,"Quiché",14,"Chajul",5,2556,311,70,16,9,1,0,13,0,0,3,1,3,23,1,0,0,0,0,0,1,0,0,0,0,6,1,3,151,24,54,229,4,233,--,308,75,151,229,233,Algún campo sin dato,1,9c8b1ac31331ab46e902c669dd943eb99281e1cfab94e97c188603d097918e6b,25/06/2023 21:47:42,ESCANER
16974,"Quiché",14,"Chajul",5,2556,310,79,16,6,0,1,10,0,0,2,0,5,17,1,0,1,0,1,0,0,0,4,0,0,8,1,4,156,21,49,226,0,226,--,310,84,156,226,226,Algún campo sin dato,1,471a8671fe398cabd8f527858462e081756308da10dbc8dd5094b60e454416d9,25/06/2023 21:42:17,ESCANER
16975,"Quiché",14,"Chajul",5,2557,380,35,70,20,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,3,0,0,147,21,129,297,0,297,--,380,83,141,291,291,Sumas Asentadas sin cuadrar,1,24e8f46bc0acef4e3a3d9d0ef16274ab4aaa4c0aaa124691fe9f23317d2ee802,26/06/2023 01:30:42,ESCANER
16976,"Quiché",14,"Chajul",5,2557,380,27,76,11,1,0,8,0,0,1,0,3,13,1,1,0,0,0,0,0,0,0,0,0,14,0,0,156,13,141,310,0,310,0,380,70,156,310,310,,1,227c0324df0441ab879f47b44c4d972fba8c28dbc1aba6312637da640f1ef61e,26/06/2023 01:29:27,ESCANER
16977,"Quiché",14,"Chajul",5,2558,380,29,92,8,2,0,19,0,0,0,1,1,0,2,1,1,0,0,2,0,2,0,0,2,9,0,1,172,12,129,313,0,313,--,380,63,172,313,313,Algún campo sin dato,1,6a968864117c9f924a8727f2ce2769d0380e0eca651cb429d3a323a6c6a1df40,26/06/2023 04:04:24,ESCANER
16978,"Quiché",14,"Chajul",5,2558,380,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,,,Suma Excede Padrón,0,1149d3f1aa16a048c3f28834abae5a3d01241f08ee8ccc9dd9f88d9e5719959f,26/06/2023 04:15:37,ESCANER
16979,"Quiché",14,"Chajul",5,2558,380,28,97,0,0,0,18,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,158,31,84,273,0,273,0,380,102,158,273,273,,1,35bb69bed17e7ee7f92d43e26fdcee18a585b2b680caaed263746fa4509a838c,25/06/2023 21:41:48,MOVIL
16980,"Quiché",14,"Chajul",5,2559,380,25,56,16,0,1,14,0,0,2,0,4,3,2,0,0,0,1,0,0,0,1,0,0,10,0,4,169,17,85,271,0,--,--,380,108,139,241,241,Sumas Asentadas sin cuadrar,1,d807b16963b53250681dfe515128855e34f1eff6b1e66d6cce71001f502df17f,26/06/2023 00:09:04,ESCANER
16981,"Quiché",14,"Chajul",5,2559,380,27,104,19,0,1,11,0,0,1,0,0,5,1,1,0,0,0,0,0,1,2,0,3,10,1,2,189,10,92,291,0,291,--,--,--,189,291,291,Algún campo sin dato,1,b9390886b49d1b36b22913d068e066c93e096d692c1a15a908482e2cfbd7aa66,25/06/2023 23:21:50,ESCANER
16982,"Quiché",14,"Chajul",5,2559,380,30,94,17,--,0,13,--,--,4,--,2,5,--,1,--,--,1,--,0,--,3,--,--,7,1,1,176,12,95,283,0,283,--,376,93,179,286,286,Sumas Asentadas sin cuadrar,1,4630d455143edf9418fbdcee644312d1fb2155071c40cea2a2704604a2c2479a,26/06/2023 00:46:42,ESCANER
16983,"Quiché",14,"Chajul",5,2560,380,19,98,19,0,6,19,0,0,2,0,4,10,0,0,0,0,0,0,2,0,1,0,0,0,0,1,181,10,78,269,0,269,--,380,111,181,269,269,Algún campo sin dato,1,1873906ab1d2ecc50be07ce20911972bfff4ae9a399b6dffc134017d18851581,25/06/2023 23:20:08,MOVIL
16984,"Quiché",14,"Chajul",5,2560,380,0,100,20,0,1,15,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,1,3,0,0,163,16,103,282,0,282,--,381,99,152,271,271,Sumas Asentadas sin cuadrar,1,a39531d51fc7c004901d6a83d923d099d2c9bd6cd491f0b40859757c6c1e4539,25/06/2023 22:16:15,MOVIL
16985,"Quiché",14,"Chajul",5,2560,211,22,47,16,0,0,8,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,98,3,60,161,0,161,--,211,50,98,161,161,Algún campo sin dato,1,645138c5e103c22ec7abe8f83dfb1944710a8eba2fd2ab656cb46aad81117184,26/06/2023 00:07:45,MOVIL
16986,"Quiché",14,"Chajul",5,2560,210,14,48,9,0,0,4,0,0,1,0,1,6,1,0,0,1,0,0,1,0,2,0,1,6,0,0,95,7,55,157,0,157,--,210,53,95,157,157,Algún campo sin dato,1,aac203299f458889c35cd21e935c3294ea7fd4acd193bfa346d46f3ee312b655,25/06/2023 21:16:54,MOVIL
16987,"Quiché",14,"Chajul",5,2561,380,79,59,16,0,0,27,0,0,0,0,18,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,215,12,103,330,0,330,--,380,53,215,330,330,Algún campo sin dato,1,1d2f12feea793558eeaae88e1bd10d243c847c25c6a3c19a08f4520683e918e0,26/06/2023 00:28:25,MOVIL
16988,"Quiché",14,"Chajul",5,2561,380,44,64,22,1,0,31,0,0,1,0,20,16,0,0,0,0,0,1,0,0,0,0,1,7,2,0,210,13,80,303,0,303,--,378,72,210,303,303,Algún campo sin dato,1,70aa4d3cc42bff3b2b5a5afac7f712679cdf420dafaa7d9eaabaa610a919ee90,26/06/2023 02:27:59,MOVIL
16989,"Quiché",14,"Chajul",5,2561,380,36,71,12,0,0,34,0,0,1,0,5,9,0,0,0,0,0,0,1,0,0,0,0,2,1,2,162,10,129,301,0,301,--,--,--,174,313,313,Sumas Asentadas sin cuadrar,1,1408c0c2399fce211880baa30b42a3ec4ba7fdc8a2fa777a7a496f6163f4f211,26/06/2023 01:01:52,MOVIL
16990,"Quiché",14,"Chajul",5,2561,380,29,77,41,0,0,19,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,184,21,89,184,1,295,--,380,77,184,294,295,Sumas Asentadas sin cuadrar,1,8450e6fd3ac42e94be5eda10bddf09e3e6684638753f74b0bbf05b8e041dcf60,26/06/2023 02:21:37,MOVIL
16991,"Quiché",14,"Chajul",5,2561,380,41,62,66,0,0,13,0,0,0,0,0,6,0,0,0,0,0,0,1,0,1,0,0,7,0,1,198,21,97,316,0,316,--,380,64,198,316,316,Algún campo sin dato,1,49404d98d32cb964e2eebbbbd7b1a05f9e13febc68c57c19c4c07f609601a49e,26/06/2023 00:30:49,MOVIL
16992,"Quiché",14,"Chajul",5,2562,380,36,54,48,0,1,14,0,0,0,1,8,9,0,0,0,0,1,1,0,0,0,0,0,6,1,1,181,20,93,294,0,294,0,380,86,181,294,294,,1,583c33c407ad0862f89de66c78d008429ac33b9c360da172ffaadf4b8483d406,26/06/2023 00:20:59,ESCANER
16993,"Quiché",14,"Chajul",5,2562,380,46,68,37,0,0,25,0,0,1,0,9,8,0,0,0,0,0,2,0,2,0,0,0,4,1,0,203,8,58,269,0,269,--,382,113,203,269,269,Algún campo sin dato,1,a26cbbe0fc1fc641d2dbe1aa9c84e414db39a391958e410969a422fd9a79ef69,25/06/2023 22:54:10,ESCANER
16994,"Quiché",14,"Chajul",5,2563,380,4,63,23,0,0,25,0,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,141,21,77,239,0,239,--,112,103,141,239,239,Algún campo sin dato,1,e169af9167e62ebba86c14994465146adf19480aaf46afc95df0668f82e14a30,26/06/2023 00:37:26,ESCANER
16995,"Quiché",14,"Chajul",5,2563,380,36,77,25,0,0,23,0,0,0,0,15,13,0,1,0,0,0,0,0,0,1,0,0,7,1,--,199,21,61,281,0,281,--,380,99,199,281,281,Algún campo sin dato,1,7dcf804fd5d5429704dde9733ed79479395938db1c749b4aac13a96ae90785ea,26/06/2023 00:50:40,ESCANER
16996,"Quiché",14,"Chajul",5,2564,380,42,65,22,1,0,18,0,0,0,0,9,10,1,0,0,0,0,0,0,0,2,0,1,9,0,0,180,20,71,271,0,271,0,379,106,180,271,271,,1,2eb4991e58a4e8943f5e3675492e522f2c34a6562ea9872c89289ae58b823d80,26/06/2023 00:04:29,MOVIL
16997,"Quiché",14,"Chajul",5,2564,380,38,62,56,0,0,17,0,7,0,0,15,13,0,0,0,0,0,0,0,0,0,0,0,14,1,1,218,6,60,284,0,0,--,--,--,224,290,290,Sumas Asentadas sin cuadrar,1,b0468b6b8506ecf6a8de1f622f96696b8f0ed2469dfa179ce1644d7d82e9acaf,26/06/2023 01:58:08,ESCANER
16998,"Quiché",14,"Chajul",5,2564,380,36,68,47,0,1,19,0,0,0,0,8,12,0,0,0,0,1,0,0,0,0,0,0,4,0,0,196,12,61,269,0,269,0,380,111,196,269,269,,1,9ffedfc412b00bd8c05cf89b3fe952cc27f588326f1ed1094637488787672844,26/06/2023 00:28:08,ESCANER
16999,"Quiché",14,"Chajul",5,2564,380,45,84,15,0,1,15,0,0,0,0,18,14,0,0,0,0,0,0,0,0,0,0,0,4,0,0,112,8,77,197,--,197,--,375,178,196,281,281,Sumas Asentadas sin cuadrar,1,76162e6653f1e8fc29fc91308a4e9cce51d0474b1442c89f17b3c470a15551b4,25/06/2023 22:54:39,MOVIL
17000,"Quiché",14,"Chajul",5,2564,238,29,56,14,0,0,10,0,0,0,0,2,6,0,0,0,0,1,1,1,0,0,0,0,1,0,0,121,5,48,174,0,174,0,238,64,121,174,174,,1,7252a873d79611cf90236dbe1b1f2505f496a1e63da1574869e2552f1b205511,26/06/2023 00:27:01,ESCANER
17001,"Quiché",14,"Chajul",5,2564,238,20,45,0,0,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,84,4,55,143,0,286,--,338,82,84,143,143,Sumas Asentadas sin cuadrar,1,8899255209c0c6890d038032fd4a63b0b6cf6f76df8044eddd69919f8b7a4504,26/06/2023 05:52:13,MOVIL
17002,"Quiché",14,"Chajul",5,2565,380,51,35,41,0,0,3,0,0,1,1,0,12,4,0,0,0,0,0,0,0,39,0,0,0,1,0,188,12,100,300,77,377,--,300,77,188,300,377,Algún campo sin dato,1,961034829d9baf902ba8a3758a9aa14d7e97aacb063bd95676b7366616ffb92a,26/06/2023 02:41:19,MOVIL
17003,"Quiché",14,"Chajul",5,2565,380,55,30,23,1,0,3,0,0,1,0,0,17,8,0,0,0,0,0,0,0,60,0,0,4,0,1,203,13,85,301,0,301,--,377,76,203,301,301,Algún campo sin dato,1,6c0fbe3716772ed361fec23c4127e0f66c56e1765fcaff73c328e7f27447dce7,26/06/2023 03:35:44,MOVIL
17004,"Quiché",14,"Chajul",5,2566,380,40,26,37,0,0,7,0,0,1,0,1,3,5,0,1,0,0,1,0,0,39,0,0,3,0,1,165,11,101,277,0,277,0,383,100,165,277,277,,1,8cdd11492d69aab69b54ddc7927fad7002cb85ec9c95010c69c345049fa585f5,25/06/2023 23:51:57,MOVIL
17005,"Quiché",14,"Chajul",5,2566,243,26,29,39,0,0,5,0,0,2,0,1,2,0,0,0,0,0,0,0,0,10,0,0,2,1,1,118,8,59,185,1,186,0,240,54,118,185,186,,1,c211f2ac58154cc261ce035783220a3d3e0eac8ea509e152b205e05667ea644f,25/06/2023 23:20:16,MOVIL
17006,"Quiché",14,"Chajul",5,2566,242,21,30,33,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,19,0,0,1,0,0,111,10,59,180,0,180,--,242,62,108,177,177,Sumas Asentadas sin cuadrar,1,df7f6befe0124a5b213e30965bea6c7e38513aff47348c3b921e0ceb4a6ea905,26/06/2023 00:32:03,MOVIL
17007,"Quiché",14,"Chajul",5,2567,363,122,54,4,2,0,13,0,1,0,0,3,58,1,0,0,0,1,0,0,0,0,0,0,4,1,2,37,5,32,323,0,360,--,360,48,266,303,303,Sumas Asentadas sin cuadrar,1,24e59d149dced5c9248afede44d3905667bbd19305fdef847188dda389675e4a,26/06/2023 05:27:02,ESCANER
17008,"Quiché",14,"Chajul",5,2567,362,98,78,3,0,1,28,0,0,0,0,1,49,0,0,0,0,0,0,0,0,0,0,0,3,1,0,262,7,29,298,0,298,--,359,61,262,298,298,Algún campo sin dato,1,45c4aefa50dfbd4f46418dad96fe4b7b461ac97a50035bd6f8a7f7352aad5777,26/06/2023 03:29:02,ESCANER
17009,"Quiché",14,"Chajul",5,2568,380,16,42,2,0,0,21,0,0,1,0,1,50,0,0,0,0,0,0,0,0,0,0,2,8,2,0,145,17,100,262,0,262,--,380,118,145,262,262,Algún campo sin dato,1,152109c66cf3665f71b7a0e4d35ffc0bcacefe92f76a8a8dcdb9ff02d3ef8710,26/06/2023 06:22:45,MOVIL
17010,"Quiché",14,"Chajul",5,2568,200,11,24,3,0,0,20,0,0,0,1,4,30,0,0,0,0,0,0,1,0,0,0,0,4,0,0,98,5,32,135,0,135,--,200,65,98,135,135,Algún campo sin dato,1,e864de871648bd90c763c2c987baf317661f5c531824eff2c8fe7e51493294c2,25/06/2023 22:31:32,MOVIL
17011,"Quiché",14,"Chajul",5,2568,200,9,47,0,0,0,12,0,0,0,0,2,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,140,1,38,140,0,140,--,197,57,92,131,131,Sumas Asentadas sin cuadrar,1,0994a040a1415b7e79fb27fea665d89121b5b4d06210b54b2bfa3ddd150e4480,26/06/2023 01:27:00,MOVIL
17012,"Quiché",14,"Chajul",5,2569,380,80,43,9,0,1,3,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,11,2,0,171,32,72,--,--,--,--,377,88,171,275,275,Algún campo sin dato,1,a4ddb2154011f1047dda617289f4d11c962e41fa54c36b23ae70dea58e859f8f,26/06/2023 04:03:29,ESCANER
17013,"Quiché",14,"Chajul",5,2569,301,47,33,11,1,1,1,0,0,5,1,2,19,1,0,0,0,2,0,0,1,1,0,0,4,0,0,133,23,55,211,0,211,--,298,87,130,208,208,Sumas Asentadas sin cuadrar,1,369089c9bde1c841fc694516a4fe1983d1e988f89fa0879d4ea20058ac2c3176,25/06/2023 21:46:06,ESCANER
17014,"Quiché",14,"Chajul",5,2569,300,63,24,7,1,1,5,0,0,7,0,4,21,2,2,0,0,1,0,0,0,3,0,1,4,0,4,150,16,46,212,0,212,--,297,85,150,212,212,Algún campo sin dato,1,34f3337f18c24f0b208388cdd1285c6f5fed425b93a996aaaa4d48e795ae8655,25/06/2023 21:28:08,ESCANER
