TIPO_DE_ELECCIÓN:,DIPUTADOS DISTRITALES
29 junio 2023 08:48 (UTC -6)
ACTAS_ESPERADAS,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,VOTOS_EMITIDOS_CONTABILIZADAS,PORCENTAJE_PARTICIPACIÓN_CIUDADANA
877,877,100.0000,875,99.7719,2,324499,174813,53.8716

MESA,DEPARTAMENTO,ID_DEPARTAMENTO,MUNICIPIO,ID_MUNICIPIO,CENTRO_DE_VOTACIÓN,PADRÓN,VIVA,PHG,TODOS,VALOR UNIONISTA,CABAL,UNE,URNG-MAIZ WINAQ,VAMOS,PIN,ELEFANTE,PPN,MLP,AZUL,BIEN,VICTORIA,UR,P A N,PODEMOS,MI FAMILIA,CAMBIO,FCN-NACION,SEMILLA,VÁLIDOS,NULOS,BLANCO,EMITIDOS,INVÁLIDOS,TOTAL,IMPUGNACIONES,PAPELETAS-RECIBIDAS,PAPELETAS-NO-USADAS,VALIDOS_CALCULADO,EMITIDOS_CALCULADO,TOTAL_CALCULADO,OBSERVACIONES,CONTABILIZADA,CÓDIGO_INTEGRIDAD,FECHA_HORA_PUBLICACIÓN,DIGITALIZACIÓN
20850,"Petén",17,"San Luis",9,3241,380,18,0,0,7,44,12,5,9,0,0,1,29,2,2,1,0,0,0,0,2,0,0,132,29,7,168,0,168,--,380,212,132,168,168,Algún campo sin dato,1,886ba77a58de331b4db59cf18a2bac862aa8fe85b6f652387aa27e6937e1cca8,25/06/2023 23:58:39,ESCANER
20851,"Petén",17,"San Luis",9,3241,380,26,0,0,3,44,10,4,17,0,0,2,14,0,0,0,1,0,0,0,4,1,1,127,23,21,171,0,171,--,380,209,127,171,171,Algún campo sin dato,1,78d02465e8aaf0b226665f4a46b1f66307b61d354b31998137e1317f8f9d3484,26/06/2023 00:35:31,ESCANER
20852,"Petén",17,"San Luis",9,3241,369,15,0,2,3,40,12,0,16,0,0,2,12,0,0,1,0,0,0,0,4,0,1,108,18,16,142,0,142,--,369,227,108,142,142,Algún campo sin dato,1,9957b6de469c87b4f381746846cdcc9a94ea35ebea2d6acfca3a474c77a7a0a5,25/06/2023 22:51:47,ESCANER
20853,"Petén",17,"San Luis",9,3241,369,13,0,0,0,22,14,3,9,0,0,2,20,1,0,1,0,0,0,0,2,0,0,87,13,9,109,0,109,--,369,260,87,109,109,Algún campo sin dato,1,86c34ff5b3daa46eccd1b125a240906c8567f9ce0556a0abde113228e4b04dd8,25/06/2023 23:54:32,ESCANER
20854,"Petén",17,"San Luis",9,3242,380,12,0,0,6,24,22,8,29,2,1,8,32,1,0,1,0,0,0,0,2,0,0,148,26,23,197,0,197,--,380,183,148,197,197,Algún campo sin dato,1,83fc20ceebd098121626d9726349e8fbb553fb217c88ee697670d54ed7a60f98,26/06/2023 02:06:07,ESCANER
20855,"Petén",17,"San Luis",9,3242,380,17,0,0,8,27,20,1,27,0,0,15,35,0,0,0,1,0,0,0,2,0,0,153,43,15,211,0,211,--,380,169,153,211,211,Algún campo sin dato,1,3b1492846e3095a8abb876bc8b4064bd18f8ae4258d43be5008551275948c95d,26/06/2023 02:21:58,ESCANER
20856,"Petén",17,"San Luis",9,3242,380,25,0,0,1,23,11,5,26,0,1,6,37,1,1,0,0,0,0,0,0,0,0,137,32,19,188,3,191,--,380,189,137,188,191,Algún campo sin dato,1,08f91c880172fd667f048b6103584399ce1a3daf580a999d487a2f4c62b6a53b,25/06/2023 23:27:03,ESCANER
20857,"Petén",17,"San Luis",9,3242,380,15,0,0,2,21,10,3,31,0,0,5,37,1,1,0,1,0,0,0,2,0,0,129,31,15,175,0,175,--,380,205,129,175,175,Algún campo sin dato,1,a78ac2fca93c216e911c0ad7f49c036a3630f7d58c7c24f931e7f22de2845ebd,26/06/2023 01:55:11,ESCANER
20858,"Petén",17,"San Luis",9,3242,380,21,0,0,7,19,22,4,21,0,0,6,30,0,0,0,0,2,0,1,1,0,0,134,33,24,191,0,191,--,380,189,134,191,191,Algún campo sin dato,1,5da8c0a7137976169ebb223f9a963821cdd0af41de003da40fafb02791a96357,25/06/2023 23:59:19,ESCANER
20859,"Petén",17,"San Luis",9,3242,380,11,0,1,6,24,18,2,19,0,0,7,29,1,2,1,1,0,0,1,2,1,1,127,8,34,169,12,181,--,380,199,127,169,181,Algún campo sin dato,1,bbddef63713bdbbf0b9190973f71e2c2ddeba11734a47099e9858296e378554c,26/06/2023 00:34:10,ESCANER
20860,"Petén",17,"San Luis",9,3242,380,12,0,1,6,22,7,2,15,0,0,5,39,1,1,0,0,0,0,0,1,1,0,113,12,27,152,19,171,--,380,209,113,152,171,Algún campo sin dato,1,a25a4fb3125baa55fb71bfeab8bdc2847359deeb0997310ee3f4a898a77f4137,26/06/2023 00:52:23,ESCANER
20861,"Petén",17,"San Luis",9,3243,380,18,0,0,5,33,6,0,19,0,0,10,36,2,1,0,0,0,0,0,4,0,0,134,24,11,169,0,169,--,380,211,134,169,169,Algún campo sin dato,1,19c6a1813d1914cf53caac07b1cbeadccb7ce4a6291c0e74ae5d69efd0fd8e06,26/06/2023 01:14:46,ESCANER
20862,"Petén",17,"San Luis",9,3243,380,15,0,0,0,33,19,3,27,0,0,4,54,2,0,0,0,1,0,0,2,0,0,160,22,16,198,0,198,0,380,182,160,198,198,,1,94c33b78e38dc04a85323756806a98f1a2078c3588d4abfc142d177b01d694d3,25/06/2023 23:23:59,ESCANER
20863,"Petén",17,"San Luis",9,3243,202,7,0,0,5,13,6,1,7,0,0,1,16,0,0,0,0,0,0,0,1,0,0,57,7,8,72,0,72,--,202,130,57,72,72,Algún campo sin dato,1,3c8465ef1df5d7094b85ca5e705a485f297fc54c035e82ae70c7780c28f70364,25/06/2023 21:35:43,ESCANER
20864,"Petén",17,"San Luis",9,3243,201,5,0,0,0,7,4,0,4,0,0,2,13,0,0,0,0,0,0,1,3,0,0,39,3,3,45,0,45,--,201,156,39,45,45,Algún campo sin dato,1,0cdb8a35e31887504c6ac825a2bb68e0a420019c7edd884010600fdaf47b84e7,25/06/2023 21:46:36,ESCANER
20865,"Petén",17,"San Luis",9,3244,380,17,1,0,3,36,21,1,34,0,0,0,19,1,3,3,0,1,0,0,6,0,0,146,28,17,191,0,191,--,380,189,146,191,191,Algún campo sin dato,1,01549a93926b3b9d541f3de88a3cb6dad6bf6d8af628ac14107ab81efcdf0c09,26/06/2023 03:14:53,ESCANER
20866,"Petén",17,"San Luis",9,3244,380,13,0,0,3,54,10,7,47,0,0,2,15,2,0,2,0,2,0,1,5,0,1,164,29,17,210,0,210,--,380,170,164,210,210,Algún campo sin dato,1,ccbe8b9fda3f6a807bd0857dffdc42de9243335df48bc2017dd3224cfbe32dbf,26/06/2023 02:46:28,ESCANER
20867,"Petén",17,"San Luis",9,3244,380,12,2,0,4,30,15,7,37,0,0,1,25,2,0,0,0,0,1,1,2,2,0,141,25,16,182,2,184,--,380,196,141,182,184,Algún campo sin dato,1,1cccdade900d39cd3b6bc4acf527c20e4dff69ab816e0fc73f40cdaca2eefb35,26/06/2023 00:50:06,ESCANER
20868,"Petén",17,"San Luis",9,3244,380,16,0,0,3,21,8,5,33,1,0,2,35,0,0,0,0,1,0,0,6,0,0,131,16,14,161,1,162,--,380,218,131,161,162,Algún campo sin dato,1,6e2e23b8dc9eb46e34d3fc092a470e0926603519e01832a72c3a5e4d648f9da7,25/06/2023 23:34:03,ESCANER
20869,"Petén",17,"San Luis",9,3244,380,12,1,0,2,40,11,3,42,0,1,4,17,2,1,0,1,2,0,1,2,0,1,143,23,20,186,0,186,--,380,194,143,186,186,Algún campo sin dato,1,559bda40ae30b23be6abc39865979a81d1dbc0151440df6791b79e14d585e2ba,26/06/2023 02:10:38,ESCANER
20870,"Petén",17,"San Luis",9,3244,380,27,0,1,1,44,8,3,28,0,0,0,20,2,1,0,0,0,0,0,3,0,1,139,28,14,181,0,181,--,380,199,139,181,181,Algún campo sin dato,1,531b32d5dadd6cdd3eae53bcdada02583d54543ca85df8806ae422e0315675a1,26/06/2023 03:00:22,ESCANER
20871,"Petén",17,"San Luis",9,3244,380,21,2,0,5,39,7,4,32,0,0,3,19,1,1,2,0,1,0,0,6,2,0,145,23,16,184,0,184,--,377,193,145,184,184,Algún campo sin dato,1,26c523fad260871b5a7ff6b859a5837a7410be09489a46e5074834d73969087c,26/06/2023 01:36:30,ESCANER
20872,"Petén",17,"San Luis",9,3244,380,23,0,0,2,28,9,4,24,0,2,2,18,2,1,2,0,0,1,1,4,1,0,124,27,8,159,0,159,--,380,221,124,159,159,Algún campo sin dato,1,65abd279623f983f4f76221af06385935690aced158948b547cbbce49ecfff11,26/06/2023 01:03:44,ESCANER
20873,"Petén",17,"San Luis",9,3244,342,17,0,0,0,29,10,0,40,0,1,0,21,0,0,1,0,0,0,0,4,0,0,123,19,5,147,1,148,--,342,194,123,147,148,Algún campo sin dato,1,b4a1308545bfe37e258a3b3a7fe373f2ed3ba4f231f908a4322a43c27f6414cf,26/06/2023 02:34:58,ESCANER
20874,"Petén",17,"San Luis",9,3244,341,19,0,0,1,14,4,3,14,1,0,2,22,2,1,1,0,1,1,0,6,0,0,92,20,9,121,0,121,--,341,220,92,121,121,Algún campo sin dato,1,6df2fe67c7a257289e9a4140c54c1d5c09368408bf51054d356c7c2637d09e2e,26/06/2023 03:04:09,ESCANER
20875,"Petén",17,"San Luis",9,3245,380,26,0,0,3,32,22,1,8,0,0,3,35,0,1,1,0,1,0,1,8,0,2,144,6,19,169,23,192,--,380,188,144,169,192,Algún campo sin dato,1,ad3700d323b275ea642c38476e06fad834a65f967123d88875f2dc0d54570727,26/06/2023 02:22:14,ESCANER
20876,"Petén",17,"San Luis",9,3245,380,14,0,1,5,22,16,0,15,0,0,4,49,1,1,0,1,1,0,1,7,2,1,141,38,21,200,3,203,--,380,177,141,200,203,Algún campo sin dato,1,e69e148910372c42a9428552b1fcda49d9886e4cd5c9252abcf4fa2491c08203,26/06/2023 02:14:12,ESCANER
20877,"Petén",17,"San Luis",9,3245,380,25,0,0,4,25,17,3,12,0,1,3,35,0,2,2,0,0,0,1,4,0,0,134,24,20,178,0,178,--,380,202,134,178,178,Algún campo sin dato,1,ea2615f93e3b81a7701b37b734342ce57ed1e18406921936c4e1cb0ffe1eb6e8,26/06/2023 00:32:36,ESCANER
20878,"Petén",17,"San Luis",9,3245,358,26,0,0,1,20,11,0,7,0,1,9,26,0,0,0,1,0,0,0,3,0,0,105,22,17,144,1,145,--,355,210,105,144,145,Algún campo sin dato,1,e7d48f65018fc4a02ac2a1d36a47020a246ff5ebfb5ecb417d812cdda44b0bdf,26/06/2023 00:42:50,ESCANER
20879,"Petén",17,"San Luis",9,3245,357,18,0,0,1,13,16,3,10,0,0,10,41,2,0,0,1,0,0,0,8,0,0,123,14,8,145,0,145,0,357,212,123,145,145,,1,8709c01b09d7449d700770e04996c2945f5ddbdcde2f3ae1d147c38fe044f751,26/06/2023 01:18:26,ESCANER
20880,"Petén",17,"San Luis",9,3246,380,35,1,0,5,38,26,5,5,0,0,18,11,1,1,2,0,1,2,1,3,0,0,155,34,24,213,0,213,--,--,--,155,213,213,Algún campo sin dato,1,681dc58160695d08313bcc3f88d37effe8d8dd6ddfe05d013228605a3dd27661,26/06/2023 00:55:31,ESCANER
20881,"Petén",17,"San Luis",9,3246,346,26,0,1,5,31,24,1,6,1,0,6,3,0,0,0,1,0,1,0,4,0,0,110,36,18,164,0,164,--,--,--,110,164,164,Algún campo sin dato,1,c87896cb68c628a449a9767eb839ecb13b5a0bbc48a052bb5fa84cbddafbc7a0,26/06/2023 01:05:41,ESCANER
20882,"Petén",17,"San Luis",9,3246,346,28,0,0,1,22,17,0,3,0,0,11,5,0,1,0,0,0,0,0,4,1,0,93,18,17,128,0,128,--,--,--,93,128,128,Algún campo sin dato,1,32d48c049836decfdce3c6f2103b3bbfc4ad0d8e4f718e072f9660503ff5356a,26/06/2023 01:05:27,ESCANER
20883,"Petén",17,"San Luis",9,3247,380,27,0,2,2,54,9,0,31,0,2,4,3,0,0,1,0,0,0,0,32,0,0,167,49,32,248,0,248,--,380,132,167,248,248,Algún campo sin dato,1,1004f9b00c23da6bef1d9e24fdfe6d2186e13ecb93fc28df3467615e6e51ed51,26/06/2023 00:41:40,ESCANER
20884,"Petén",17,"San Luis",9,3247,380,11,0,0,0,63,15,0,38,0,1,4,3,2,1,1,0,0,0,1,18,0,1,159,39,25,223,0,223,--,380,157,159,223,223,Algún campo sin dato,1,a7b709b27609fc24ae2395be1a4ed8927f52ceaa96d558788d0c41b9bde203bd,26/06/2023 02:16:16,ESCANER
20885,"Petén",17,"San Luis",9,3247,255,13,0,1,2,42,8,0,33,0,1,3,2,0,1,0,0,0,2,0,9,0,0,117,21,20,158,0,158,--,255,97,117,158,158,Algún campo sin dato,1,a43c2f5525ff0aea73124251cfa35bfc64386e8efb24f537819604bf06165ad7,26/06/2023 00:35:05,ESCANER
20886,"Petén",17,"San Luis",9,3247,255,9,0,0,1,36,7,0,29,0,0,1,2,0,2,0,3,1,0,0,15,0,0,106,19,8,133,0,133,--,255,122,106,133,133,Algún campo sin dato,1,699137c2efb0f40fd54a724c72a29f63461cf377061ff011fe9c99b92cd656ee,25/06/2023 23:08:28,ESCANER
20887,"Petén",17,"San Luis",9,3248,600,14,1,0,5,16,9,3,10,0,0,2,2,2,2,0,0,2,0,0,8,2,0,78,27,15,120,0,120,--,600,480,78,120,120,Algún campo sin dato,1,4e1fada35250b9f0c282a9c15bc6e575a0ca00b3ba051de97dd5d34db2ad0755,25/06/2023 22:40:22,ESCANER
20888,"Petén",17,"San Luis",9,3248,368,6,0,0,3,9,5,1,12,0,0,2,1,1,0,0,0,0,0,0,1,0,1,42,10,6,58,0,58,--,365,307,42,58,58,Algún campo sin dato,1,43d54dc6dc7a4d2e7e7ab30dca6918042ff50c9bb76a3c1924632b993c58810c,25/06/2023 22:47:09,ESCANER
20889,"Petén",17,"San Luis",9,3248,367,4,0,0,0,7,3,0,3,0,0,0,1,2,0,2,0,0,0,0,3,0,0,25,7,2,34,0,34,0,367,333,25,34,34,,1,fb3af9368052a36bb352eefa908c816fdbdb49f14862accab72d1cd69e83ad65,25/06/2023 22:55:44,ESCANER
20890,"Petén",17,"Sayaxché",10,3249,400,21,4,57,1,1,31,0,10,1,1,4,4,1,0,1,0,1,1,0,2,0,3,144,39,27,211,0,211,--,387,176,144,210,210,Sumas Asentadas sin cuadrar,1,ff2460721f27602dc736a804d4f1c1a0f72b1a9e7b3587075d1add6441fb865f,26/06/2023 02:02:20,ESCANER
20891,"Petén",17,"Sayaxché",10,3249,400,26,3,62,2,4,31,1,12,0,2,3,4,0,3,0,2,0,2,0,1,1,8,167,36,15,218,2,220,--,400,180,167,218,220,Algún campo sin dato,1,89173bd3a17c298b9fc59e80cd7c49977fd557cb59385675ff95fb9ec9bbe3a0,26/06/2023 01:46:39,ESCANER
20892,"Petén",17,"Sayaxché",10,3249,400,26,4,67,0,5,24,1,13,0,0,1,4,1,7,1,0,0,2,0,6,0,5,167,34,32,233,0,233,--,400,167,167,233,233,Algún campo sin dato,1,6934080fb5d2c2b970ad0aeede9091a9fcf8aeaedc85e4d9a4a7092588261e10,25/06/2023 21:47:25,ESCANER
20893,"Petén",17,"Sayaxché",10,3249,400,28,6,55,4,4,39,3,15,0,0,3,4,0,3,0,0,2,0,0,9,1,4,180,43,20,243,0,243,--,400,157,180,243,243,Algún campo sin dato,1,1cd88ff6109f72ab951c33a75c8a543930f23a9db1d3da48e7bbeb271a4bb641,25/06/2023 22:36:59,ESCANER
20894,"Petén",17,"Sayaxché",10,3249,400,21,6,59,2,2,35,1,10,0,0,4,2,3,2,1,1,0,2,1,5,0,2,159,39,21,219,0,219,--,400,181,159,219,219,Algún campo sin dato,1,b95c0fce806838f680f40b396938973fe9015381b9e548de8b0bbbbdd0e018b9,26/06/2023 02:15:55,ESCANER
20895,"Petén",17,"Sayaxché",10,3249,400,25,5,45,3,1,43,1,17,0,3,4,1,0,4,3,0,1,1,0,4,1,3,165,29,36,230,0,230,--,400,170,165,230,230,Algún campo sin dato,1,6a4ab2dc974e29a00ffac7adf8e5facacfa8bf8e45ca1a546eeddcf2be3e591d,26/06/2023 02:00:58,ESCANER
20896,"Petén",17,"Sayaxché",10,3249,400,27,3,66,5,1,53,1,14,1,2,6,4,1,1,2,2,1,0,0,3,0,1,194,37,22,253,0,253,--,400,147,194,253,253,Algún campo sin dato,1,bb327735a1eb948b0dbec15fa15c6bf4c14441b76413159607c3c683a4e0e959,25/06/2023 23:39:28,ESCANER
20897,"Petén",17,"Sayaxché",10,3249,400,19,3,79,6,1,25,3,13,0,0,4,1,1,3,0,0,0,0,1,4,1,2,166,25,11,202,0,202,--,400,198,166,202,202,Algún campo sin dato,1,678c243c3fb24c231ebcd6265517b2aa0ed1031059a83ff3557896909248a19f,25/06/2023 22:00:07,ESCANER
20898,"Petén",17,"Sayaxché",10,3249,400,22,1,64,1,1,18,1,7,1,1,7,0,0,3,0,0,1,1,0,0,0,6,135,22,18,175,0,175,--,397,222,135,175,175,Algún campo sin dato,1,c18dc6e003ab6fc2eeea76bcefc87c1550498821f3dbfa3dcddf8823e6ffe715,25/06/2023 23:23:56,ESCANER
20899,"Petén",17,"Sayaxché",10,3249,400,18,3,60,4,2,36,1,18,0,2,1,4,2,1,2,0,1,2,0,0,0,6,163,25,16,204,0,204,--,400,196,163,204,204,Algún campo sin dato,1,40c570d55fdd6224a4a87ffabdc2cd56f9486c82c335847f9d41e0b8bd0a85af,25/06/2023 23:35:37,ESCANER
20900,"Petén",17,"Sayaxché",10,3249,400,28,6,56,0,1,43,4,13,0,0,4,1,0,2,1,0,0,1,1,2,0,4,167,36,20,223,0,223,--,400,177,167,223,223,Algún campo sin dato,1,a5ccacb0acb00700be07ec085422c86bdc538ba6970c997cca45fcebc260a079,26/06/2023 00:58:47,ESCANER
20901,"Petén",17,"Sayaxché",10,3249,400,25,9,51,1,8,32,3,14,0,1,0,5,0,3,1,1,0,1,1,3,0,7,166,25,11,202,4,206,--,400,194,166,202,206,Algún campo sin dato,1,d2f8cf2f65673c77eca61fa608e84b9a3cbdaa1e61429e35b69c2f484dd38b95,26/06/2023 00:52:36,ESCANER
20902,"Petén",17,"Sayaxché",10,3249,400,28,3,64,1,1,41,1,12,0,1,5,2,0,2,0,0,0,1,0,2,1,8,173,27,19,219,0,219,--,400,181,173,219,219,Algún campo sin dato,1,89c598d5c1e668240c1c55d794fca6a6576309c6b0ecdc5d70776ee5d4e27742,25/06/2023 23:04:53,ESCANER
20903,"Petén",17,"Sayaxché",10,3249,400,14,4,58,1,3,28,2,7,0,1,5,1,0,1,0,0,0,0,0,3,0,4,132,38,19,189,0,189,--,400,211,132,189,189,Algún campo sin dato,1,d32c0ade1821a1268e4ed20b1c45387dd4bb2af5d965f0f5c51d7deb669801d6,26/06/2023 02:11:28,ESCANER
20904,"Petén",17,"Sayaxché",10,3249,400,15,2,54,1,3,30,0,15,0,0,1,2,0,4,0,0,1,1,0,7,0,7,143,29,15,187,0,187,--,400,213,143,187,187,Algún campo sin dato,1,76229acb82f4633fa7fca75ffc50a50a04d7d4762e24d36864a7831138d3baa1,25/06/2023 22:40:59,ESCANER
20905,"Petén",17,"Sayaxché",10,3249,400,26,2,63,2,0,22,1,12,1,0,2,1,0,3,0,0,0,2,1,2,0,11,151,21,16,188,6,194,--,401,207,151,188,194,Algún campo sin dato,1,2d0df6dc584df749807d6aba3b7fbeed9e75651d560cf604f61cd982388db743,26/06/2023 03:53:46,ESCANER
20906,"Petén",17,"Sayaxché",10,3249,400,26,9,68,2,2,27,2,10,0,0,3,2,0,4,0,0,0,0,0,6,0,14,175,32,11,218,0,218,--,400,182,175,218,218,Algún campo sin dato,1,f27720a6e01c44898927056730a8aedcc87dc39a5e4dcaf796b0a2528da8559a,25/06/2023 22:16:13,ESCANER
20907,"Petén",17,"Sayaxché",10,3249,400,32,3,64,1,4,26,2,11,0,0,5,6,0,0,1,0,0,0,0,4,0,13,172,37,5,214,0,214,--,400,186,172,214,214,Algún campo sin dato,1,8aafca440e45e157b39f01a7ede53911275ee394f6ebfaf14eb07d89b9fa6b57,25/06/2023 22:44:54,ESCANER
20908,"Petén",17,"Sayaxché",10,3249,271,15,4,34,2,3,27,0,9,0,0,5,0,0,2,1,0,0,0,0,2,0,6,110,12,5,127,0,127,--,271,144,110,127,127,Algún campo sin dato,1,370a94e5cc8be0265a50531a22dfd8346a31817daf8129b30c50be56df106ef9,25/06/2023 20:49:56,ESCANER
20909,"Petén",17,"Sayaxché",10,3249,270,10,10,31,0,6,24,0,5,0,0,1,1,0,2,2,0,0,1,0,1,0,6,100,18,9,127,0,127,0,270,143,100,127,127,,1,650c95bbba00228b6c5b6c56a06a61ccb25145ccb4cdfe3602f4b48e9672d53a,25/06/2023 21:37:16,ESCANER
20910,"Petén",17,"Sayaxché",10,3250,291,10,5,39,0,0,42,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,100,16,10,126,0,126,0,291,165,100,126,126,,1,b652e7db1b0b6fec97f7201005f757814ff97f8ecab42ea1b3ad703c24bb59c8,26/06/2023 01:05:18,ESCANER
20911,"Petén",17,"Sayaxché",10,3251,288,7,5,23,2,3,30,0,11,0,0,4,0,1,1,0,1,0,0,0,0,0,0,88,15,5,108,0,108,--,284,176,88,108,108,Algún campo sin dato,1,f4b8d2f55daf51520e19c98399e457361de794e723be9755d536d0ea697cf6d9,26/06/2023 00:15:47,ESCANER
20912,"Petén",17,"Sayaxché",10,3252,330,9,5,35,2,1,40,5,9,0,0,4,1,0,0,2,0,0,1,0,0,0,3,117,33,15,165,0,165,--,330,165,117,165,165,Algún campo sin dato,1,0af823500297767044f976feadf8d291982b7fb4149fbcc7b86d98f465317a07,25/06/2023 22:29:51,ESCANER
20913,"Petén",17,"Sayaxché",10,3252,329,14,2,38,0,2,24,2,5,0,0,2,0,1,3,1,0,0,0,0,1,0,6,101,13,16,130,2,132,--,329,197,101,130,132,Algún campo sin dato,1,6ea1412449837fd45433e7861cf57426ebceeba0d8b28e2a6ee801d5b4c21d34,26/06/2023 00:19:40,ESCANER
20914,"Petén",17,"Sayaxché",10,3253,254,10,3,21,1,1,30,0,19,0,1,2,0,1,0,0,1,0,0,0,1,0,1,92,22,11,125,0,125,--,254,129,92,125,125,Algún campo sin dato,1,a6abcf3758fc35c9b325d1ca6c42a34727412464ba701cae7e27e65bfb30b81d,25/06/2023 22:14:58,ESCANER
20915,"Petén",17,"Sayaxché",10,3253,254,6,6,22,0,2,16,1,14,1,0,1,0,1,0,0,0,1,0,0,2,0,2,75,7,12,94,0,94,--,251,157,75,94,94,Algún campo sin dato,1,0c402052d36108cf9fb27b5b570d4a163248021d0107f6870cf7531acb68a617,25/06/2023 22:36:20,ESCANER
20916,"Petén",17,"Sayaxché",10,3254,380,10,1,30,18,0,56,3,24,0,1,3,3,3,0,1,0,0,2,0,2,1,0,158,28,51,237,0,237,--,380,143,158,237,237,Algún campo sin dato,1,d6333e36b247d8b917faef7f5ff4bc788af1da0c3f2d0fb4f6004f32351f041d,25/06/2023 22:47:16,ESCANER
20917,"Petén",17,"Sayaxché",10,3254,380,9,3,33,26,0,61,3,11,0,1,4,4,1,0,1,0,0,1,0,2,0,3,163,32,40,235,0,235,--,380,145,163,235,235,Algún campo sin dato,1,a999dcb032f19dfa81d7666cfbed9679e311fa72218df51e1892c09ee1d8a618,26/06/2023 04:31:59,ESCANER
20918,"Petén",17,"Sayaxché",10,3254,380,8,2,18,13,1,61,4,25,0,2,1,5,1,1,2,0,0,1,0,0,1,2,148,41,32,221,0,221,--,380,159,148,221,221,Algún campo sin dato,1,0cbbbf98d578a570287f870c8739beb73fa3ea6b5777ca1a32e32fecab2a4f9d,26/06/2023 01:17:47,ESCANER
20919,"Petén",17,"Sayaxché",10,3254,380,12,1,21,20,2,60,3,23,0,1,2,7,0,1,0,0,2,1,0,1,1,2,160,45,27,232,0,232,--,380,148,160,232,232,Algún campo sin dato,1,34ad8c65ed7c991553b5662468fb5ac10404eed37ddfc5af171d221a920dc67b,26/06/2023 01:13:51,ESCANER
20920,"Petén",17,"Sayaxché",10,3254,380,4,1,26,20,0,59,2,18,0,1,0,7,2,1,0,0,0,0,1,3,1,0,146,34,39,219,0,219,--,380,161,146,219,219,Algún campo sin dato,1,9abf9f8ae5a8a79541e887250e67d12966b0eb8f09fe92100f8d93cfc19a87c6,26/06/2023 02:30:15,ESCANER
20921,"Petén",17,"Sayaxché",10,3254,372,11,0,21,36,0,64,1,15,0,1,1,4,0,0,0,0,0,3,0,1,0,1,159,21,16,196,0,196,--,369,173,159,196,196,Algún campo sin dato,1,6ac169fe5c085e63d06d0e219721384eec2dbf7b852b6bb031c5f3d7ed5dc7fc,26/06/2023 02:20:36,ESCANER
20922,"Petén",17,"Sayaxché",10,3254,371,10,1,17,10,1,45,0,26,0,0,2,4,1,1,2,0,0,0,0,2,0,4,126,26,32,184,0,184,--,--,--,126,184,184,Algún campo sin dato,1,dc28f38357e3d9afc04ffe257484795904f8343224524669ff58698a8022fcad,26/06/2023 01:34:48,ESCANER
20923,"Petén",17,"Sayaxché",10,3255,380,12,0,27,2,1,63,1,21,0,0,16,2,0,0,1,0,1,0,0,0,1,0,148,34,16,198,0,198,--,380,182,148,198,198,Algún campo sin dato,1,3d7a13fafc86be5e99ad94b28b056ee9d2c1d5e4a6afd26c3c0ea5a1bc30e010,26/06/2023 01:25:29,ESCANER
20924,"Petén",17,"Sayaxché",10,3255,380,9,1,35,2,3,62,2,25,0,0,14,0,1,1,2,0,0,0,1,2,0,1,161,18,18,197,0,197,--,370,173,161,197,197,Algún campo sin dato,1,a9b07759aca94fbc10f0cc5f26c68383987f192baa5b7f5fe2cf283806e08204,25/06/2023 21:41:49,ESCANER
20925,"Petén",17,"Sayaxché",10,3255,380,8,0,38,5,4,58,2,25,0,1,5,1,1,1,0,1,0,0,0,2,0,0,152,18,32,202,1,203,--,377,174,152,202,203,Algún campo sin dato,1,ab09d766de2924c74f58f98d5c40aea72c9e157f559b1417e4dfc58d6f428a54,26/06/2023 01:24:43,ESCANER
20926,"Petén",17,"Sayaxché",10,3255,380,11,1,50,3,0,61,0,11,1,0,11,1,2,0,1,0,1,2,1,1,1,0,159,23,18,200,0,200,--,381,181,159,200,200,Algún campo sin dato,1,5b67e8b4d4ce72725f46152f997b445fdf7b5c2574d2164dc0b91c6289aaedc0,26/06/2023 02:06:49,ESCANER
20927,"Petén",17,"Sayaxché",10,3255,380,13,0,29,2,1,50,1,22,0,1,25,1,4,3,0,1,0,0,1,1,0,2,157,12,15,184,16,200,--,380,180,157,184,200,Algún campo sin dato,1,e4666c123d0ecdaaf87b94e81c888683376b8a524a07465eba50f87502db5f78,25/06/2023 22:53:00,ESCANER
20928,"Petén",17,"Sayaxché",10,3255,380,8,0,46,8,2,42,1,13,0,0,13,1,0,2,1,0,0,0,1,1,0,2,141,24,20,185,1,186,--,377,191,141,185,186,Algún campo sin dato,1,f66bd960d80c383065ecfb6390d7b911b1c81e3f25d5a7210bb4911c3bcdad27,26/06/2023 00:03:53,ESCANER
20929,"Petén",17,"Sayaxché",10,3255,380,13,0,37,4,3,48,0,17,0,0,7,0,0,0,2,0,0,2,0,0,0,0,134,20,19,173,0,134,--,380,207,133,172,172,Sumas Asentadas sin cuadrar,1,6600bc11e6ef1267b531c46d3c352c689cff9f33180ddde70fdcd2678ffb0a49,25/06/2023 23:54:23,ESCANER
